Dimension,Mutual_Information
1,0.003659972876962396
2,0.059206636292247525
3,0.04825566165876352
4,0.05529464288233275
5,0.08038579989276057
6,0.02665344759543354
7,0.023091653895813656
8,0.004040097292301224
9,0.008507605826740254
10,0.03238290204222818
11,0.017804472859611863
12,0.0028792178131797834
13,0.0041011460264553865
14,0.0037436807340058952
15,0.006507135852169159
16,0.009645316577650616
17,0.05284941424002814
18,0.012852349329029879
19,0.004515680127735282
20,0.0074450959964822636
21,0.003955021605047203
22,0.008836502756401132
23,0.0023855905736432574
24,0.009313016540307383
25,0.03968255837834911
26,0.008206107132645517
27,0.003952311369113219
28,0.03047107930421568
29,0.03368114931559341
30,0.006206341805666003
31,0.0037561488044618938
32,0.01249731402998474
33,0.010742065522515033
34,0.003852616317807962
35,0.06102476897706015
36,0.0029842683466572636
37,0.0031022438725834753
38,0.002120245787424306
39,0.07567265105697504
40,0.0021282628057241113
41,0.012180471048934459
42,0.0032781876436405663
43,0.00989835649052425
44,0.055369902480079274
45,0.004686512698456567
46,0.0919507088907228
47,0.0026398474687697304
48,0.006070016762346302
49,0.001165737035974966
50,0.006540054601599725
51,0.03387613478274606
52,0.006363252778183136
53,0.004044546686394583
54,0.007765182667692654
55,0.011800450299866726
56,0.009920538588445361
57,0.00338431978936695
58,0.005601658463889873
59,0.005989335534668426
60,0.006486684513607864
61,0.042220099307232
62,0.001804062253279524
63,0.005774361633618046
64,0.0030521607870060904
65,0.00365574463880685
66,0.01701076710943457
67,0.026869039112173886
68,0.010033835553771388
69,0.002323557357393917
70,0.0030059952555877498
71,0.003481646409954124
72,0.0046263454692778636
73,0.012036117968335654
74,0.012281123116314248
75,0.005498318369598097
76,0.039984542643309515
77,0.015480547006455715
78,0.011971181781187938
79,0.03380777105935913
80,0.010394366507447718
81,0.006914885773050654
82,0.0014028416808135533
83,0.0038530666170505587
84,0.003626707932658284
85,0.03010699753379982
86,0.015657877413725645
87,0.015086145638569255
88,0.04802539757829037
89,0.04143410432017774
90,0.004927484144252391
91,0.007585648729215251
92,0.011629403394598996
93,0.0025101115117011283
94,0.005138364294012147
95,0.020845029626689777
96,0.007714065316908721
97,0.013154573198483142
98,0.038595644718043456
99,0.014704052097649432
100,0.005671217972845109
101,0.020697574926100366
102,0.0016462670387215254
103,0.026340828268540985
104,0.02341548276206567
105,0.02549795077643715
106,0.003475203640735301
107,0.007272076248303359
108,0.0037279744356842545
109,0.006449805887191122
110,0.020691575736491823
111,0.007913384520467477
112,0.018089571402620443
113,0.0027810994872204883
114,0.008494169701434788
115,0.008003207336380318
116,0.0275401137126074
117,0.01769420995855655
118,0.004253451679026958
119,0.007948144764081795
120,0.005089643700682343
121,0.020353398635385773
122,0.05568922809286798
123,0.009314302227235678
124,0.00431143108779871
125,0.009439681121244846
126,0.002941712504105458
127,0.017548820945258052
128,0.02080378322484818
129,0.006107118267893348
130,0.010757045016240953
131,0.010170606687796298
132,0.002843071831577655
133,0.0011583394470226424
134,0.007125087765424996
135,0.010230076360589728
136,0.02324428739076393
137,0.02479167853755653
138,0.007913316146468168
139,0.025419662318119374
140,0.023373745435619916
141,0.014884984567437691
142,0.015884190918537246
143,0.007885432220124104
144,0.005982629999504503
145,0.029018820312350972
146,0.018077323432076138
147,0.020313129149805022
148,0.012092814007103679
149,0.0087125867523224
150,0.007935737499229621
151,0.006811740900660744
152,0.018165955509594704
153,0.0008227039097072546
154,0.004836430659123529
155,0.012090959976220846
156,0.01959451828322257
157,0.05124747168217124
158,0.0036337881487816734
159,0.013996405274179467
160,0.021790801359844438
161,0.020231160527355747
162,0.007969770321037052
163,0.007003959518784401
164,0.00752359317203901
165,0.003915394974058066
166,0.008531308389367102
167,0.058411227325445514
168,0.0036666038217018563
169,0.011641427677784803
170,0.037877433017473545
171,0.00484311995392777
172,0.01909327955551978
173,0.01878876417303263
174,0.007042001140164726
175,0.07787087313235383
176,0.02173298889334683
177,0.01682318742346179
178,0.03265595133925504
179,0.04311183838776958
180,0.0094484335396098
181,0.0091744674845455
182,0.0036297096701941797
183,0.02441381146272078
184,0.0030466860968111557
185,0.003564406320596423
186,0.07225576490645429
187,0.05492581093105193
188,0.006615675188107843
189,0.010966912851034218
190,0.033364025787976155
191,0.05139297193145895
192,0.0016064593926634826
193,0.005827670640815984
194,0.0031625634297381897
195,0.07270605599561561
196,0.011993938590379706
197,0.005525712902512907
198,0.025387249302580385
199,0.006418687858499632
200,0.0017704877060151151
201,0.001475509386536773
202,0.029066005449919885
203,0.005818321600478472
204,0.01016135251975065
205,0.021881363094265624
206,0.0038456154228261523
207,0.03371700816330761
208,0.00587119162589201
209,0.010780258964928464
210,0.042605089702519215
211,0.022767766841818367
212,0.013019795252523926
213,0.00980576761918591
214,0.01539442800309846
215,0.007792871998050656
216,0.00415325227283294
217,0.006129882657497553
218,0.036382411727945124
219,0.001422864562969993
220,0.013324438437241966
221,0.00699515340200501
222,0.004846175343495372
223,0.03926921724247336
224,0.0041088274250409215
225,0.0030445180422615163
226,0.00366209367158004
227,0.008248931832888808
228,0.023084372971254215
229,0.035522563381733575
230,0.014561107394781829
231,0.018250580732470455
232,0.004515064852739413
233,0.0027494615848208323
234,0.005748659689296824
235,0.005538512485929757
236,0.034301352675053125
237,0.003862871617959555
238,0.01356705299404403
239,0.00907184779470762
240,0.011529622023163537
241,0.007286102013286104
242,0.006415041645522181
243,0.006166967126147303
244,0.005415005101776461
245,0.05654490861320554
246,0.004933168293310523
247,0.002360366719739838
248,0.00496012773202386
249,0.021232621526682476
250,0.005030230614034445
251,0.003637740633000923
252,0.002887296569128082
253,0.006490718312317579
254,0.030832612338760522
255,0.01951190934768126
256,0.008202718767708318
257,0.0032132931078894186
258,0.018064418873562048
259,0.0025538799473179483
260,0.0769831682380964
261,0.010967829318436982
262,0.010893953849141845
263,0.0022677213119314463
264,0.032514773294176375
265,0.08987880918054124
266,0.005844593347432404
267,0.05445597130467684
268,0.017967208080480288
269,0.00689773938135934
270,0.002113098816485297
271,0.015897748181375383
272,0.029783473551920132
273,0.0019398988368615963
274,0.02974104243934221
275,0.028314622936619578
276,0.0019483614774654027
277,0.021270967838504844
278,0.013647861437860433
279,0.011674755927735418
280,0.001118705636094279
281,0.007555600909095829
282,0.0026089396783765748
283,0.008830287386838907
284,0.01044946395636654
285,0.004347305547828355
286,0.002979172210295748
287,0.025846034099594913
288,0.00248630100853766
289,0.008351520918195944
290,0.02751022024877401
291,0.023271607086884936
292,0.01493063073659192
293,0.01821269885802055
294,0.011645026281645397
295,0.005121516807711939
296,0.01422360933933349
297,0.005882909483128994
298,0.003701351856084688
299,0.006590462716192007
300,0.03912002467308815
301,0.005239213139500827
302,0.006625981008662844
303,0.018541978940027286
304,0.005581646740025169
305,0.003395660037929009
306,0.006022408265665892
307,0.045286972868977794
308,0.021567099087907347
309,0.010914849000017109
310,0.02869802749434692
