Dimension,Mutual_Information
1,0.027718092440030158
2,0.004190483785501957
3,0.0071557650285805005
4,0.013131521397079342
5,0.007770666109221509
6,0.027247734726000963
7,0.008811550525906951
8,0.003429967977415203
9,0.045696041030791994
10,0.02514300437187774
11,0.005429147621411938
12,0.010559168766460715
13,0.016042526211807746
14,0.010117818728398474
15,0.030245422367337384
16,0.06459997400638785
17,0.010695032434827674
18,0.02136982174220583
19,0.025406150936553528
20,0.0033579251723079226
21,0.01764949373202737
22,0.007812838275570354
23,0.04250864844588512
24,0.022319792555587886
25,0.002358510330871498
26,0.03453247549877997
27,0.013292769011104898
28,0.024777903477296477
29,0.008238186313894273
30,0.013375167444251289
31,0.028226298088751302
32,0.01584914218543735
33,0.05245602821125926
34,0.0588026148497235
35,0.011923320265715657
36,0.006859540699126969
37,0.012525402120148375
38,0.030715086656518495
39,0.008328392417303009
40,0.010957943653038397
41,0.1109557618666828
42,0.036271485217217875
43,0.0423045766669346
44,0.04042695631859281
45,0.007134035030199
46,0.002522292088987847
47,0.010924075216477834
48,0.004859768315151301
49,0.0096782713680167
50,0.014277867651695142
51,0.01838298850324934
52,0.003532375014420184
53,0.021260286129508955
54,0.005044608319864911
55,0.014594672614503292
56,0.04072047219900708
57,0.0028714790589755776
58,0.027568561080995944
59,0.016430088291084576
60,0.016751511745103746
61,0.011875942793245796
62,0.028244596059954906
63,0.0165421703218604
64,0.04282503234227415
65,0.009363967650890585
66,0.00827436967829629
67,0.09143968391604819
68,0.009548470623663331
69,0.06649157860485057
70,0.0023843928699674092
71,0.03239175788961029
72,0.018572533294987807
73,0.014379609546858609
74,0.0057274546429856785
75,0.014258385366650942
76,0.18159104805057233
77,0.009179824036059762
78,0.0135618233126669
79,0.0065419864501674654
80,0.01420647295790977
81,0.010235012728424652
82,0.02254998012886466
83,0.04163442247116464
84,0.03087105195921313
85,0.05990916125599506
86,0.006474530960691206
87,0.005168848821137932
88,0.03224366408296026
89,0.015521433780937895
90,0.013303683090752534
91,0.037284433254054214
92,0.02004636290984297
93,0.032648564340909035
94,0.05673002571840818
95,0.005240248207625094
96,0.012571172927772635
97,0.06054562673621309
98,0.002589334791243165
99,0.022240903967915095
100,0.035837405003211496
101,0.022345360163887593
102,0.01457931175972648
103,0.03731699062655882
104,0.026952910311998646
105,0.007542228226615162
106,0.010247301781823627
107,0.09465727413086529
108,0.033241677299360964
109,0.005412865743951466
110,0.10386857445849566
111,0.009912636591174355
112,0.006499697810180026
113,0.014476089190104034
114,0.010794121169504824
115,0.009019936391045362
116,0.009918439460009996
117,0.022497724297247456
118,0.009234716499747133
119,0.022989132821569065
120,0.027502336394486196
121,0.059718557620795254
122,0.04467650533206021
123,0.010221338154931895
