dimension,kl_divergence
242,0.011997014266109104
446,0.015249772630188113
486,0.003668409552895088
358,0.008735414940633696
461,0.009587542494897697
203,0.02906697375787687
752,0.017778791658428182
362,0.005477931221971503
665,0.0168897846511761
557,0.015718339136065823
147,0.003939989701130812
214,0.012531578879741328
534,0.011712223497100096
77,0.013887663828013862
359,0.008930295687343787
352,0.030444027452143953
471,0.015120250346141126
544,0.016640986134949052
373,0.013633275682525373
315,0.02025147668875613
295,0.007856712313161237
587,0.010035042982905293
289,0.022724060658979688
15,0.007217549139928839
303,0.01080738350449182
192,0.004233745835116718
724,0.017260750142669912
109,0.00969620569995728
333,0.004212602530287283
676,0.018698091692120847
180,0.01719650080555349
719,0.00897240534301437
264,0.008167757222848208
5,0.010629282851144214
426,0.01255868344780901
722,0.01644064617280917
701,0.026572105872698645
410,0.026322446774162168
177,0.01751041678916314
519,0.01859146761711073
535,0.019282825874414572
588,0.005998430234086685
246,0.006301268527177508
69,0.011880492966786619
422,0.0046717580757425076
285,0.008842586243814708
487,0.011327826746746835
115,0.011166460578124735
256,0.010486237615101236
613,0.017539430152766006
91,0.00905536528621527
654,0.005963446249300559
117,0.008793928722154488
463,0.01281331345503028
529,0.01562052107724658
36,0.008239113637523629
271,0.006562805184648041
311,0.02086044679217493
37,0.005350182514662636
528,0.015396268783092592
578,0.0035495730733030198
100,0.007053419566114366
281,0.010429249249064382
308,0.006624253613110659
756,0.01107555753447711
424,0.008454147045001902
566,0.012101561513357064
585,0.022614768198592646
383,0.018704174240569013
441,0.027773347866312463
605,0.008074952590149788
258,0.019137770744431872
538,0.008940863782859436
230,0.010947037303813722
107,0.017034575093334343
307,0.007246029224553142
694,0.00590003287490873
200,0.03265204988938628
614,0.017470337591516904
641,0.016856446550679024
644,0.020272797678067396
532,0.009730485446853237
612,0.012735248266281005
334,0.013552744435642226
293,0.018964169254130553
470,0.021545651404474696
305,0.012128371895188486
437,0.014412453939509467
22,0.010346000864316389
434,0.006375279657164643
67,0.007541791699265935
619,0.0271538652914394
146,0.012501984172046779
764,0.021466986804707346
723,0.008158630318675818
364,0.010807912187949189
179,0.0072552809015561425
360,0.010107671620258692
472,0.010860140256573012
415,0.02027297441922763
456,0.025836568669558215
221,0.014096407078264301
339,0.014891463835060764
739,0.01385340377796218
85,0.009540261291425175
602,0.011441213481200375
93,0.01576609456200823
122,0.024304181244022338
620,0.01441338019536392
506,0.03008383858691507
275,0.01088542519204448
273,0.012557703126810817
697,0.013752134812406733
156,0.012320047114997214
250,0.008434632619637514
630,0.02746959361838616
708,0.01913440981785674
313,0.027009714379770372
57,0.01804157431347612
161,0.016181917779148677
601,0.014108199950463744
586,0.004083662572263129
391,0.021343212200134097
330,0.012775601008183108
390,0.011632209792412359
220,0.01724903433269763
749,0.01920216696731987
737,0.013644661856672707
492,0.012106042084801948
423,0.019064632579446433
323,0.01949227463334838
561,0.011567617571174225
99,0.010116779489055363
80,0.005253899678634203
19,0.012458768128057855
412,0.011802455387769292
618,0.012827138876520625
577,0.011992793368584864
667,0.011991125200709326
526,0.019216135512331443
744,0.01288391011234881
503,0.005585676851134691
659,0.004386224299246989
419,0.00760994164733063
484,0.011234656324196115
150,0.00938678369338897
310,0.022353533625080312
556,0.0350324371320062
153,0.0035469053226244835
328,0.016325693258708408
632,0.019766105700261
130,0.011595815987625033
190,0.01019527554472755
754,0.019565576784240042
40,0.004319993401631631
238,0.018498689285745575
680,0.021015732053149983
629,0.015567937965141321
625,0.018927131616579072
593,0.015404582104685803
139,0.01071393414883527
126,0.020841842274465693
268,0.0140841796941106
71,0.011499281726628995
116,0.008537517255364993
337,0.009931935830624905
129,0.00845115310925711
175,0.007183712449931936
304,0.017381925985366187
84,0.005249321026460772
158,0.0179391958879647
617,0.014201959509654808
399,0.0073976169577475125
491,0.008380677315902928
751,0.008531405897261706
68,0.019037164620916484
29,0.015290600564644279
388,0.028440034299589384
433,0.012791635828746933
316,0.021971536290087062
427,0.029477696227549453
385,0.00864348248483676
39,0.009381671413241931
683,0.01663406166085945
392,0.006534495406289738
647,0.013757771108185698
329,0.017018231538132905
711,0.007503831554506232
319,0.017742851949551306
155,0.009361866717657145
628,0.01942627912754652
477,0.009227253973453371
354,0.030251466257105543
674,0.008884169121998698
118,0.015326712917650295
502,0.009916018215300243
476,0.009264224598278374
170,0.005417714870220769
229,0.010975526261548458
574,0.008164557168437383
6,0.02365554185971504
188,0.01038823538296366
555,0.014711873774031235
439,0.03875708173936563
531,0.015110214098469014
710,0.017395376086476476
560,0.009293437933137411
49,0.005459478671103718
38,0.011803216138274808
78,0.009192835568653796
458,0.012230232195056525
205,0.013782717389202009
168,0.013230066677190485
524,0.0069290425882098956
514,0.03488058647576714
393,0.01484030899095169
26,0.006247225570250582
125,0.003921965055579577
30,0.012953774736728482
240,0.014142199594737073
712,0.020514140712664698
314,0.02160594422977835
640,0.00540470208696438
74,0.013350467405082365
186,0.012413905114595338
733,0.015240350564045097
553,0.010457438563867728
8,0.014132473889646427
721,0.014164992924316415
79,0.017929907954014092
429,0.02432838513115868
498,0.015155104838317026
539,0.0064754068041300615
17,0.007960496769937066
278,0.012984951554833878
183,0.015738927339513507
570,0.014329500546732111
317,0.014665989967578678
299,0.019255599222300628
562,0.006723567423511979
35,0.017129209501606752
377,0.004253140630099542
286,0.06483113648017362
608,0.004708021032129095
517,0.014738783050217308
149,0.008041226438796551
483,0.027817055281728186
689,0.004819961380247826
322,0.010573913117127215
607,0.008556464866259546
119,0.02098119832868579
475,0.0032834939309275496
272,0.011346743646276811
576,0.006099038193670323
106,0.004880444281252638
444,0.012184032111205575
235,0.02734864134440033
9,0.005804721392656499
277,0.0246037726820444
435,0.012596335847664024
54,0.013729143012771994
501,0.010714238948014985
757,0.007807201535955255
157,0.011958824672254315
558,0.029071290479932864
363,0.006592056142368303
671,0.011529452969013835
159,0.008647473916565623
59,0.019155854113643185
194,0.012810966627782897
367,0.012515788384426213
176,0.026403927568749784
287,0.01600688576997789
379,0.021111246162180904
496,0.005094850648024185
1,0.021176653391088252
225,0.008741035045637243
453,0.01565324521448302
231,0.016636983553991697
442,0.007001229457376049
16,0.014499247122835759
204,0.02565512544177513
300,0.0071202409307706905
405,0.011510104371201386
505,0.007942468185144613
473,0.027555281784142682
649,0.01641589751523602
455,0.015289614227015438
102,0.01052148419024165
730,0.030602541016926377
755,0.012043061377429758
507,0.008069985580669918
215,0.01062780380608822
497,0.02311554758917368
414,0.010087981712554898
698,0.03085595296100222
530,0.009611047433693457
615,0.010561649870427667
626,0.005418701155878243
244,0.016577148966921917
609,0.015075338833113424
202,0.002640751172972056
237,0.014539543806982778
589,0.03034127292657351
421,0.01900129730949004
302,0.02282914449476892
567,0.011788399822560055
403,0.023923132101852814
734,0.025397244901191968
280,0.008764220096653052
657,0.01967260073208903
512,0.0263669530736024
448,0.0085100882268845
108,0.020885241247731872
87,0.017125256102560417
327,0.03128343897969711
236,0.018645525653280627
324,0.016584522645950173
326,0.005959662253636134
690,0.018505699632074577
716,0.008107539579613014
171,0.012402858461650255
228,0.016234719761477875
638,0.020374146298101928
370,0.014274983570593645
219,0.012394452267397304
227,0.014263172019659444
120,0.014403651862970506
101,0.019540153953212673
162,0.018529042753751536
624,0.02053942791048934
490,0.0027661941574658104
353,0.013623502116450754
454,0.029970209596385123
675,0.023147921893114536
13,0.00748606689829374
432,0.012741970730235438
478,0.019077978505619087
103,0.009430396188316034
740,0.021581594898526634
655,0.009196621699759593
211,0.01178559841435993
564,0.005678882759678517
185,0.0054004563883293085
112,0.008886623638335365
260,0.006066090410432836
759,0.004853370011381762
127,0.005212957638274182
18,0.010013828227373041
332,0.009378314979118025
546,0.007416993650794372
595,0.006990062307855146
83,0.03216954357591956
616,0.014026425101081309
527,0.018170705337410588
682,0.006224139597344656
542,0.005006476377762602
223,0.005520585320161266
611,0.039952437991453066
212,0.03252733491988079
449,0.021878922939090044
495,0.01099953157698731
467,0.037143858892679946
599,0.015491079123356934
402,0.02198402122503451
400,0.012975442330065243
664,0.004391207332773295
416,0.015321208311714272
378,0.00748931765496806
234,0.009231735088800428
365,0.014144217390098059
480,0.004527682556505913
218,0.010003176209827347
702,0.031854934454586536
140,0.012463553592350941
622,0.008758005220375115
582,0.008579193972484018
732,0.01643998321683072
136,0.013002751630606426
540,0.015288774011839689
53,0.00827966432120191
269,0.01050368295930181
559,0.009729527994108417
178,0.02478565553680815
395,0.011519570756206198
520,0.018603293031741623
123,0.010708514991281698
571,0.010911529212218798
336,0.018682124767287513
82,0.00884256143346688
488,0.020533383550469252
259,0.02063502723224331
451,0.018568328379562637
398,0.017319761725081942
34,0.006570629172887303
111,0.012788446926494546
709,0.004840028616340979
11,0.012152234051348219
270,0.012571577796762486
92,0.018825422159474404
374,0.01312926475062583
134,0.007412232978250391
224,0.013130356582390047
321,0.014525750941261106
325,0.006607496439332895
717,0.015051423552406783
493,0.01148660687806288
634,0.010526327656863498
113,0.009794822530226014
443,0.005985284822278078
536,0.028484990453057638
545,0.0116616591277899
469,0.02018438082200653
210,0.009537800253580631
485,0.014829808080001327
255,0.021705560741590465
568,0.013072895832680839
397,0.010140308651191117
581,0.011801147633946614
86,0.019901934407696824
128,0.01032080242455703
66,0.014650873835438215
762,0.027613071284937996
290,0.020380164640946413
696,0.025011817879166683
580,0.011335242463532461
0,0.028572182286662653
137,0.0186074935514012
138,0.010640888881518375
263,0.01675513023239447
707,0.01116635706913605
551,0.010889190619215736
43,0.01388678107412687
208,0.01868040111153025
135,0.022673122771974356
418,0.015625692214684878
306,0.011108308670096321
341,0.022775902269379315
12,0.008903931311430174
765,0.017671101645674505
411,0.0031876046292307328
124,0.024725628095857568
728,0.015137631005666398
151,0.012290574428628074
631,0.01575044128171803
131,0.007565079561937765
635,0.04659430055673126
606,0.006753171463944733
266,0.014417135190827402
384,0.013223629986516789
661,0.008224153176739996
283,0.012584125189391561
742,0.009128221855297984
163,0.015187577924320409
548,0.014021668744383521
584,0.014962379197993996
406,0.021671746767021906
636,0.006222925040269254
645,0.017438384949103703
105,0.006559750657197573
658,0.005329709942022152
598,0.03984292102565562
646,0.004202812080931089
252,0.02681253752161551
604,0.004826205284714651
425,0.00443611678732834
46,0.007022950380340536
603,0.013198316649539776
144,0.009701414507936778
583,0.01223320891151323
499,0.022937043846348305
47,0.03202137225959937
430,0.021786935087668328
679,0.015004211554952289
700,0.009481405289396493
436,0.016011457882962564
482,0.017995879755630738
64,0.018211868977302037
572,0.01387210398473542
547,0.006464261715531337
361,0.012957451097819065
688,0.008729760310116031
543,0.011088763834045784
198,0.016319255266025783
73,0.0198714522322929
573,0.012210476503037755
387,0.04376770169350022
663,0.027546173766944352
431,0.012729543631182007
110,0.009028491297855129
98,0.014059831437429244
95,0.018752530981493546
24,0.020399736315471352
672,0.012334549192238326
643,0.008015361024702886
523,0.013221838554964845
743,0.015272128929186266
261,0.014834055647783851
160,0.01672474205914268
386,0.011222765732428142
761,0.008139156667561317
653,0.015609803431512692
428,0.018021828470892384
33,0.020036791336121875
292,0.005598669605291983
521,0.015047915614857448
511,0.021199934515213733
248,0.014856009532363336
297,0.010162727413301782
718,0.007781381780689867
407,0.007637242153986486
288,0.01059491725926288
381,0.014494792524586063
48,0.005152801866659653
226,0.017356626369836013
62,0.005712237100631127
201,0.00882563612321881
677,0.01635715207708633
88,0.004766937119413689
420,0.028015152714355545
692,0.012785187703912562
152,0.010615690190247986
731,0.008456037342079004
508,0.0107747885677877
417,0.017373529326970998
132,0.008041509498480336
97,0.020088861872677125
294,0.013518325974974085
21,0.02630883256036514
348,0.0267988492263586
533,0.014824641021628806
372,0.017620247615744915
610,0.023282908460284933
715,0.010012082373490539
165,0.03459183280355128
195,0.027938139841543624
699,0.012252117337828074
408,0.009123477522791724
660,0.024375683643004645
652,0.016680048611051677
706,0.012813752059884317
81,0.008820529576900903
382,0.013366577018575774
760,0.010985621050086493
468,0.0319095600817956
27,0.012245456327158991
296,0.013607987503096629
4,0.011068524308941384
685,0.011496138128143728
575,0.00688449896560131
104,0.005536837932578412
413,0.011890095136668496
474,0.007489277576990424
338,0.016899101040530135
145,0.008759952173840834
182,0.017716083891494427
349,0.019653416864940668
693,0.03509256893412176
189,0.015509310185734553
206,0.012805774508080686
703,0.017577081963273053
735,0.020298428942231193
196,0.016512774946972203
369,0.0065265230487422015
758,0.013760020728506593
763,0.008681981917339848
191,0.024978669254946576
340,0.01452819208719913
209,0.012180105950638566
452,0.007362997040878429
537,0.016611611105191264
673,0.012774750953527
642,0.011072706402674532
50,0.010913740225171649
748,0.017812616193043477
489,0.009552910570544306
627,0.01581390448365913
31,0.020148613275808247
72,0.02584069947450516
14,0.007104847724354889
438,0.01201382286286256
656,0.012137377795894072
344,0.01287171096796808
193,0.011228132103408754
651,0.011487093680137167
45,0.02490863934892224
389,0.02082011964225453
516,0.030816884411956392
541,0.027932159681094054
52,0.014658052873599548
309,0.00638183525450809
591,0.008761006681738015
554,0.0030171742813485856
375,0.01923187160824969
276,0.008477069738341425
3,0.013582967354576739
481,0.00669871071866282
633,0.0033117699524206606
565,0.01139836049356174
267,0.013148780866506355
181,0.004715870417133863
650,0.020840913521834543
376,0.021542670448087508
249,0.0112775960607147
736,0.011346037104137386
164,0.024702220330814935
174,0.011548503682114155
684,0.016224344854025918
312,0.016378559742338823
594,0.01471933812022526
522,0.00997900788829487
65,0.013256780713923003
166,0.02325682453711219
114,0.027285986211088964
681,0.023642398315728654
173,0.014806461155804663
678,0.013539628040976892
623,0.01889903658969281
380,0.020168708994551546
746,0.022383541336359704
55,0.021217145867653428
450,0.004872607152381557
32,0.012880938996503135
199,0.008344636473180289
94,0.014069920708847723
747,0.019241430342802922
500,0.01474832858410384
725,0.009015176815824278
750,0.018303204672567137
320,0.01924149213137818
70,0.020912434047948753
291,0.011581499986438695
525,0.019539908889280453
245,0.008700781964564447
494,0.012329955666049846
766,0.011564358435701883
729,0.01146536875053519
233,0.006689826977166008
284,0.014150987726485207
20,0.006293743691568072
262,0.01704515171362805
509,0.023602282596779437
510,0.009087579488144669
143,0.010785676548832803
445,0.02352314773825017
90,0.011463783033486535
187,0.011355105562796439
368,0.018556604523986536
552,0.0033028412807543993
335,0.014972130935941514
726,0.008592847337973466
350,0.008878122595469272
401,0.009743292303840235
172,0.01066563320205979
569,0.027018531058564953
96,0.013810727189306087
75,0.00889676903021457
23,0.014497044988032752
167,0.011404481088108591
282,0.01993525129344823
579,0.00975109416237292
61,0.011516574579854628
741,0.0032160355104490094
466,0.0109033031783908
669,0.013074683865944993
279,0.037033359092792414
351,0.0066545361557920745
213,0.020102880419926118
691,0.005924215350279096
549,0.007022641683420471
447,0.006486619832254942
239,0.015457583278381669
596,0.010794582263286669
637,0.00909730965836069
738,0.018087923417032997
666,0.013907128420051292
63,0.029751044608378328
404,0.010355946671566064
265,0.008375308514452028
394,0.011133521814886242
56,0.01925482349616304
459,0.008423267966162964
184,0.013429636788691954
563,0.01857089133743182
714,0.008523969652207988
670,0.009562645591364147
232,0.00499682218661142
479,0.005398704640823885
727,0.010987500043066445
590,0.01629787068835531
89,0.014261363649733055
42,0.006899284683977975
639,0.010208776462311197
216,0.0093684889732485
355,0.023749399103328517
457,0.006210680577142987
695,0.012040407154363561
253,0.021057427825400477
345,0.014828349072141218
41,0.009855936052151648
409,0.011114886085365682
51,0.028527407045187247
318,0.012906836061570082
668,0.009284334036709689
76,0.004243991579112743
257,0.0031054866369985556
515,0.009734921976195712
342,0.011893676171044656
504,0.020903063914091535
141,0.012543429987423497
550,0.017619465652928504
357,0.018528482266835667
7,0.017128619386073986
207,0.003227307025011855
767,0.006499225647555036
298,0.009952011457871897
197,0.014225080518393655
222,0.012345195773617455
343,0.01054635095114092
687,0.029141099419367537
753,0.00393288590579414
58,0.016856715390194888
460,0.02856066718129217
133,0.021998857641493647
169,0.030107038208486297
347,0.00812629256585376
513,0.007448894256768897
274,0.0063818852480907115
356,0.01160882885727378
686,0.007966806244055874
254,0.014877447631364076
621,0.010193092745260068
346,0.012836161488621291
396,0.016965153468298442
464,0.014513345991746095
247,0.009283214187439616
518,0.008544433387237923
600,0.020414521254508423
243,0.006661307150791986
44,0.02155919077055409
371,0.013816000357541956
465,0.007052870347157106
366,0.011506355680454383
142,0.010772314016095996
745,0.020082665549849603
154,0.004385941249796953
241,0.008265225638282074
704,0.008154379379734738
25,0.009043301612134872
28,0.020433862206414268
462,0.008114010592077173
121,0.018707587103489767
10,0.03845994242613381
720,0.005376991423027504
217,0.01937529120314364
2,0.01487405278772276
60,0.02508301718752206
148,0.01557553514589121
597,0.009231233590976457
648,0.013659618559683307
251,0.009710206813606435
713,0.010707025602438233
662,0.012063088233185736
440,0.00922771115784074
705,0.022062734509812644
592,0.011707389811514781
331,0.007983658146413665
301,0.005440248213979342
