Dimension,Weight
0,-0.16488039630459506
1,-0.5552380646677642
2,-0.5921954835627865
3,0.26874534409348994
4,-0.38646686204949143
5,0.5191190634266125
6,-0.24649900152897788
7,0.07266920818306585
8,-0.20899273618038183
9,0.3501240624938744
10,0.3939270100185674
11,-0.10007870164460574
12,-0.17865389905347231
13,0.05443900877490934
14,0.04708394438648578
15,0.11219070390347173
16,-0.16639564749845084
17,-0.3070155723005382
18,0.05651645523268357
19,-0.07799137065271047
20,-0.061375129650512325
21,-0.15830279456970364
22,-0.059518788478199365
23,0.23333980162990173
24,-0.354595317156175
25,-0.16821695950716659
26,-0.13268874743631148
27,-0.3097214255122645
28,-0.20193810589857017
29,-0.020703231142492246
30,-0.0712038617784911
31,-0.041663378173317986
32,-0.1683048067811815
33,0.011813744648345828
34,-0.44980984531689994
35,-0.09218411147325388
36,-0.03053323700918628
37,-0.16359463800841806
38,-0.5124683930769461
39,0.023965593794170646
40,-0.07566900741926724
41,-0.07001161089541398
42,0.2789503260029278
43,0.18523665593907143
44,0.18075667110480778
45,0.5104108742984135
46,-0.15776417487416994
47,0.09341117629862068
48,0.03404913466636915
49,0.024879607098149552
50,0.1517166857434405
51,-0.21634815146291883
52,0.09182800030461713
53,0.0931613334459327
54,-0.16857352885594082
55,0.43296013017429535
56,0.2350753751018865
57,-0.02890439989847096
58,0.2165704910771497
59,0.12673849604099816
60,0.3034019272457204
61,0.018905575608284403
62,0.001709942535645036
63,-0.05434436806184433
64,-0.148254534911306
65,0.3526399232376703
66,0.04157311118505459
67,0.12393093409169403
68,-0.1780169041406017
69,-0.008018514731369305
70,-0.07273233401038824
71,-0.11158961016487527
72,0.02354800125808016
73,-0.10165788992007489
74,-0.04504186764912933
75,-0.1630792401620488
76,0.34910769459943375
77,-0.02593933075021209
78,-0.32772436274721783
79,0.0019567402505668626
80,0.060242145752652576
81,0.12755332134063282
82,-0.21183391432458243
83,-0.04910581911469475
84,-0.16082722638040584
85,0.1819317911756986
86,-0.34382558945113817
87,-0.30856176447226497
88,0.2287766158157347
89,-0.2191466511564843
90,-0.20303742067119612
91,0.03496981466091095
92,0.24505173269106872
93,0.04579875689095737
94,-0.22717193094866828
95,0.15235885659312062
96,-0.014373936871083001
97,-0.03805320489085279
98,0.015307794059873456
99,-0.07892741735322348
100,-0.34324488345906745
101,0.3038250862748511
102,0.5767979025439438
103,0.02232994262529033
104,-0.25010754983697864
105,-0.11807845669408575
106,0.3048614703217165
107,0.12603886513997767
108,-0.2725662541346222
109,-0.2292979580138009
110,0.17535878887136722
111,0.19778426209559713
112,-0.015520985897610508
113,0.14070790270687672
114,-0.07489071192883572
115,0.3242635575616437
116,-0.054459525486258674
117,-0.1563463250132597
118,0.16784445118582467
119,0.025307108188891245
120,-0.2868651830274589
121,0.318278818828555
122,-0.06263517954285616
123,-0.25389170190020505
124,0.135084507523879
125,0.09347810709835104
126,0.1417195273830832
127,-0.19338983260408535
128,0.05495691741869051
129,0.25168274217567743
130,-0.06142057158734686
131,0.23670561168299628
132,0.10046993258620533
133,0.21266445098956188
134,-0.04363559209460261
135,-0.14826502547929452
