Dimension,Mutual_Information
215,0.010249652134603777
216,0.009283217991660396
217,0.00605016099109245
218,0.005074581735204496
219,0.005837611689096463
220,0.00781782853092438
221,0.009064241922383434
222,0.010296413701351266
223,0.002481535608649811
224,0.00888558130935297
225,0.005283845392596027
226,0.003227559979217552
227,0.004957929232763267
228,0.003683705588328555
229,0.003991245322806548
230,0.0026308845635929705
231,0.004309662920730477
232,0.011065642091220344
233,0.005884781921871208
234,0.005747584805761145
235,0.009254684373399262
236,0.00523417674432352
237,0.0118394116513751
238,0.003206716740890007
239,0.005983191802387787
240,0.005607869582368773
241,0.004716269254260143
242,0.010591073434493458
243,0.0027260883288703556
244,0.001738709258070285
245,0.002065628344115881
246,0.00195975956624813
247,0.006264300219346312
248,0.001554698486991489
249,0.004664823659003274
250,0.004997645742793662
251,0.007991897381708947
252,0.0023090542231119985
253,0.004549151732068622
254,0.002547352074335758
255,0.0031210269238403573
256,0.006302957071681985
257,0.007015287672851707
258,0.004310882282343741
259,0.006150236355413861
260,0.004647535633540055
261,0.0031919767565460537
262,0.0026059596841353154
263,0.0023881325978125645
264,0.005880587398195965
265,0.006463014324529469
266,0.002024094972362576
267,0.012938774753558348
268,0.0033473034891374695
269,0.0048777172790214415
270,0.0063474547100452455
271,0.008869715690343345
272,0.006974813872888445
273,0.0027059269874033353
274,0.004963111348675074
275,0.004236201554734496
276,0.004204669253634743
277,0.0017929273855436171
278,0.0058347371798682345
279,0.005873911083973303
280,0.0024470577431881645
281,0.005164596697470845
282,0.005433336931924569
283,0.00376805780095215
284,0.004993177824705271
285,0.0029769728916102037
286,0.0063615259281385415
287,0.0036003896585904624
288,0.007666606513375328
289,0.004129238511777399
290,0.004497887370849853
291,0.003620343529309226
292,0.003998243395398136
293,0.002969938666575654
294,0.004720113288305176
295,0.005495222047853347
296,0.0035442176482785507
297,0.00436361996405376
298,0.004064244378444874
299,0.004749124292869188
300,0.004637972323738686
301,0.005057733359665494
302,0.004132144469698892
303,0.005675945953581722
304,0.008470613452870694
305,0.004098114423443084
306,0.009660937625578077
307,0.003219724419155127
308,0.004962334434370564
309,0.00810921695633676
310,0.003921472528960813
311,0.006487970873552375
312,0.009894821889256576
313,0.005296914022081399
314,0.00708166480788509
315,0.006958830308911935
316,0.01142090605335918
317,0.005047923649181184
318,0.006714886525064072
319,0.003955684886444315
320,0.00461907114540621
321,0.003436840147374066
322,0.007155026272565463
323,0.0051397852385603945
324,0.004383034516688304
325,0.005037771507239426
326,0.0047380512228378455
327,0.004668249213187266
328,0.002498731569577521
329,0.003959805014915212
330,0.005773140528797759
331,0.006153636697113239
332,0.0034098337490782653
333,0.006196419034984508
334,0.004818248809911711
335,0.00480191058892606
336,0.002073177051633866
337,0.006454793794700146
338,0.005291273811033932
339,0.005607444103730576
340,0.007351421913980853
341,0.003050845514613841
342,0.002317269831002964
343,0.005266076616482311
344,0.0015010116192099503
345,0.0027621078236567047
346,0.004768074881119071
347,0.00640577931737215
348,0.0018441234058905673
349,0.002791675648994594
350,0.004730870220008489
351,0.004911099988614255
352,0.00308589829239652
353,0.006035694866532153
354,0.009151884263740195
355,0.004884673635122981
356,0.007459414900424552
357,0.003499867074159958
358,0.004525091811518132
359,0.007525718506849403
360,0.0069418049053146455
361,0.005879961936080223
362,0.004922239632181323
363,0.009805283853809667
364,0.00803970183573046
365,0.010193645681097464
366,0.0055731069105789885
367,0.004329312578149459
368,0.006158691302710677
369,0.006552103940685184
370,0.0015004986003089508
371,0.0037924108202262367
372,0.002925097046914564
373,0.007581455771806932
374,0.00799135326600834
375,0.0046076127798932096
376,0.003310200107579673
377,0.0027964003805849495
378,0.008557647695374156
379,0.01085507808306279
380,0.007146777045934756
381,0.0025311239720419085
382,0.004609990713783787
383,0.004374527154909429
384,0.006260779625078837
385,0.007781016833745942
386,0.0059488279645505335
387,0.006399366724444381
388,0.0024781505407961073
389,0.009059845074130348
390,0.003388004885758451
391,0.007746473696498911
392,0.005746611407430071
393,0.0049860625433736025
394,0.0071724562382914706
395,0.0038468397905317905
396,0.008665757438880692
397,0.0012930525642076067
398,0.004737883871485117
399,0.00873062267037384
400,0.004332830138921341
401,0.007190036417714325
402,0.00629502140160338
403,0.006316926170725391
404,0.0038394724919294174
405,0.0044003741388595405
406,0.0026286520430281856
407,0.003671673990325551
408,0.004637884767779068
409,0.0031950596985456307
410,0.002420680158968756
411,0.010177687771089135
412,0.006044041701616952
413,0.009020490475501207
414,0.0031938687185223895
415,0.004502309146050064
416,0.007822975886552501
417,0.009548030929774513
418,0.004940568456373527
419,0.008760465336853797
420,0.007233731457258306
421,0.0029811184666839667
422,0.01225265883833209
423,0.004423705576553819
424,0.006381213313088822
425,0.006479626133652432
426,0.004422574070219225
427,0.00865381024992988
428,0.005016094971319175
429,0.006573059298965088
430,0.002900479418511174
431,0.008443776516266162
432,0.003999625511819522
433,0.008518726210490941
434,0.007177423833912976
435,0.00803656521604076
436,0.006640872906715133
437,0.0035878591979405998
438,0.007910700326426559
439,0.005264717966331135
440,0.005344130234128573
441,0.004844660023584434
442,0.0053468785350742
443,0.005402315524829516
444,0.0053648029983876366
445,0.0023809037650898823
446,0.005895424617672153
447,0.008310026168097583
448,0.0043920193775965274
449,0.006287462849144689
450,0.0065911869285630795
451,0.007094367949842605
452,0.006803380591892127
453,0.0015345165847189188
454,0.0033925349077441533
455,0.004986619961783564
456,0.0064628114605248515
457,0.005724864164554998
458,0.004077195201224369
459,0.009835525790955944
460,0.0018116515741299199
461,0.0030474206673874026
462,0.013763830311460397
463,0.005770911319783932
464,0.006900864156776147
465,0.0016370555200347844
466,0.007101823314971802
467,0.013408213552660177
468,0.00540137949102938
469,0.004626355286362564
470,0.005863233254176904
471,0.005307784955069776
472,0.01108995158927633
473,0.009485574942033365
474,0.0035843583287625473
475,0.0021826533070893254
476,0.002846191959422782
477,0.006840544392943064
478,0.005595242698692542
479,0.003776212333967431
480,0.0038132651813447757
481,0.009052714227568495
482,0.003254975236775613
483,0.004695217558641877
484,0.006349931040621405
485,0.005267568049322151
486,0.0025436177598822034
487,0.01026108010713147
488,0.004622593981611849
489,0.004720397566145741
490,0.0032678869105967467
491,0.0050109460907860545
492,0.007174893440267484
493,0.005758836283841766
494,0.008521534119077877
495,0.00481574765679612
496,0.006614822393113749
497,0.005716757078406805
498,0.005025508522095275
499,0.014343221788132486
500,0.0031646700796820674
501,0.0052794514426959885
502,0.005612983455328478
503,0.01190298581196634
504,0.007317507691393603
505,0.0035034484994838004
506,0.0057308581719601945
507,0.00725277174474958
508,0.008021042053704838
509,0.0029108568914071246
510,0.005876432695668642
511,0.007666781458211799
512,0.007316130413152468
513,0.0038232483373926633
514,0.008505687811676155
515,0.00882097925396879
516,0.007077324736879456
517,0.002986187962297597
518,0.0021384912353133094
519,0.0009400368759473958
520,0.012411428184080107
521,0.002500206644901352
522,0.005795633688055711
523,0.0044879173011672865
524,0.0028277426815209376
525,0.006092919039146848
526,0.005004748181369463
527,0.003108259646226309
528,0.004635351556318688
529,0.01100967456266514
530,0.0033453395923192446
531,0.005546934541642247
532,0.004011718383806505
533,0.009616377838860095
534,0.0034796514676635397
535,0.00991295864811726
536,0.005130904246417732
537,0.004824113441010022
538,0.0027112811104114324
539,0.00831407369702055
540,0.00935102334776931
541,0.0038634267567139655
542,0.0025291260737345593
543,0.003128376046638868
544,0.006298198147271998
545,0.00925634450473632
546,0.0034179092811857307
547,0.007102526218625803
548,0.010452847885498561
549,0.007450581999114823
550,0.011488234753707423
551,0.003571063610971335
552,0.005728904334180711
553,0.0054825928116186105
554,0.00737666293000251
555,0.005010210979215009
556,0.006132050212239608
557,0.006827791656871439
558,0.008531212250030888
559,0.01163322381884372
560,0.0045831114658732505
561,0.010228144730572243
562,0.014000505413364901
563,0.006830050010974108
564,0.002606489186563081
565,0.004921780247477827
566,0.0021456718227117404
567,0.007968233796233425
568,0.003276188537255468
569,0.004419832170657383
570,0.007126187227523353
571,0.008850120863778479
572,0.006269461471042258
573,0.0042942138571920516
574,0.004563523657942291
575,0.0064832540473737585
576,0.0034069138396330342
577,0.004995116777347923
578,0.004125430743496096
579,0.007754953816806199
580,0.002733425079285749
581,0.0040544951854058695
582,0.0043565491058584135
583,0.002335288277221618
584,0.010692991028757478
585,0.005500124756881046
586,0.0044453845680936365
587,0.004315046909668156
588,0.011224880205035502
589,0.014294532183215872
590,0.0040212613021157265
591,0.006691095346966044
592,0.0019848299164332765
593,0.002538885413505047
594,0.005479929679492922
595,0.003186462083576853
596,0.004917339491473348
597,0.005341692016637518
598,0.00288659064539986
599,0.007843226008421196
600,0.005662066724400915
601,0.006120394076029538
602,0.008932161663423858
603,0.005645075464933744
604,0.005304512024471346
605,0.006465607709698444
606,0.01043293169071384
607,0.003194890550677605
608,0.010126335079059785
609,0.007003967725914072
610,0.008452222318298168
611,0.0032003194313730762
612,0.004537281430675687
613,0.008928312329049056
614,0.01042225840007678
615,0.007063679125376109
616,0.006453921232011599
617,0.006339029784333615
618,0.007399725694678637
619,0.007092140521855757
620,0.006360003667068757
621,0.01185287537282683
622,0.005211435257129214
623,0.0052649576882693935
624,0.005033985444630983
625,0.0053973631524540586
626,0.00263506272421609
627,0.0075581127030955805
628,0.0020309643679798854
629,0.004988263093640359
630,0.0028189716874610564
631,0.010711448472482298
632,0.007837552130542822
633,0.005466108589268097
634,0.0039940343514023435
635,0.005238130484967192
636,0.004993055277163309
637,0.004504630064575486
638,0.003453486658089054
639,0.006313206775901269
640,0.005291706821591927
641,0.009814574497182836
642,0.011054692391090177
643,0.00447261119554767
644,0.0080849188561891
645,0.0041285431529867675
646,0.004769574153650695
647,0.007623697171780448
648,0.00597735094604014
649,0.0015906718077089363
650,0.006783198869610672
651,0.0073318902072663575
652,0.008044342961638522
653,0.008500608736002148
654,0.006607832401629564
655,0.0069499079639926895
656,0.0037118135773762627
657,0.005198969756551729
658,0.0099018287598277
659,0.006976192514959005
660,0.005633941377134043
661,0.003194369263266765
662,0.00513555701761647
663,0.001672620341949281
664,0.005122634364738664
665,0.0051978734771066445
666,0.00973319512887539
667,0.0025202129050178527
668,0.00549797412442888
669,0.003928709098093612
670,0.004450666341173436
671,0.0031936364883331913
672,0.004337915586774703
673,0.004134997756406645
674,0.002238344732662807
675,0.0064598973712241894
676,0.004129549613968185
677,0.00838746969763627
678,0.004877493426058137
679,0.004295546124349729
680,0.004471430315131079
681,0.005694821519172746
682,0.003009843117428794
683,0.002552546948139382
684,0.0060206298082953955
685,0.005496598001500232
686,0.002971188743213572
687,0.009209923359075722
688,0.004842786164964856
689,0.004234124066756127
690,0.010801737443220421
691,0.006346603330166699
692,0.0044535872047215125
693,0.010093057767350817
694,0.0051120036159353
695,0.0047276147051281345
696,0.004553341026607864
697,0.0069653610118337855
698,0.004735855109741512
699,0.004449685831423786
700,0.004880720328270357
701,0.0064013478229258056
702,0.009686042660525411
703,0.0057936304151508175
704,0.0036159552234608615
705,0.0021058925072126515
706,0.0013878448999544916
707,0.0028973888077268787
708,0.004055908345818975
709,0.006623700938434111
710,0.0034909650380922567
711,0.005037421625613096
712,0.003985486409760951
713,0.005710757718728428
714,0.005277508221117673
715,0.005536082182551229
716,0.0033573977303321886
717,0.004684388840906599
718,0.002944370151934182
719,0.0039414914890131755
720,0.011831748214120554
721,0.002249195722197665
722,0.01231310608029057
723,0.011386166366139504
724,0.00969400531166479
725,0.009555614199564959
726,0.0057641876593051075
727,0.0030903099160444407
728,0.003665168693211608
729,0.004280731521216739
730,0.0042109248098822424
731,0.0046106216257059615
732,0.002717821725100509
733,0.004173685066578885
734,0.00793529499873196
735,0.006680180783330892
736,0.002126453679310629
737,0.0057658780792423335
738,0.004374321018822201
739,0.0052412825153103325
740,0.006182672506020823
741,0.009605992222260188
742,0.0028750147885771224
743,0.0053294585892335565
744,0.003578563995847848
745,0.004345623072173226
746,0.0023276967846629563
747,0.0019428986022149916
748,0.0052365007737904465
749,0.003125729552655797
750,0.0070879655383102
751,0.004423190999436773
752,0.009839355573769352
