Dimension,Weight
0,0.05256841722757935
1,-0.34896539822377914
2,-0.19037892685197222
3,-0.4669130576762599
4,0.25073848668204074
5,-0.08120474591105463
6,0.26189159265340856
7,0.4813822552950201
8,0.14592523919224365
9,-0.1948786198974033
10,-0.003462010653127604
11,0.33716681250153374
12,-0.19583791721703087
13,0.4338210484030378
14,-0.36071087491114384
15,-0.02448832651472461
16,0.6316902630653796
17,-0.018691229632077522
18,-0.06172683689912635
19,-0.8605223719930388
20,0.6400863097273229
21,-0.16608662519371617
22,-0.07562696117333047
23,1.1143802735714512
24,-0.01711002621076295
25,-0.29089968435959646
26,-0.2258864090629916
27,0.09788204528842445
28,0.8342350320923592
29,0.8654997843518709
30,0.03565095502989695
31,0.5597702876569738
32,-0.3026706198077037
33,-0.12657647299355096
34,0.28942018807384623
35,0.016607807378183185
36,0.029263009425624837
37,0.6453832496904437
38,0.5137208121953932
39,0.3924642524537995
40,-0.17122827669991908
41,-0.3479776694005582
42,-0.29546506952774115
43,-0.0996077504401223
44,-0.2950864966312739
45,-0.4630859955276902
46,-0.14292467641607803
47,0.4798101456183143
48,0.3337890510257829
49,-0.7656328533433241
50,0.3854370309378022
51,0.1831479568574923
52,0.3293704664647326
53,0.8852319379455644
54,-0.2832205203675432
55,0.7349365558064034
56,-0.8508087469923648
57,-0.16909764317043297
58,0.4241422311341834
59,0.023758484889112235
60,0.18009037259420638
61,-0.10408388603228695
62,0.04156962982309112
63,0.45738976206501236
64,-0.915983236514437
65,-0.14589716471126946
66,-0.3872179771081366
67,0.053189869040778534
68,0.4200155593508482
69,-0.13543400276907377
70,-0.8273180211731993
71,0.22601068130600657
72,0.6860502304397947
73,-0.22356781855184113
74,-0.2708584496239998
75,0.2411184319088937
76,-0.04637031698330373
77,-0.1555475897760608
78,0.3508403809973855
79,-0.010736598283347984
80,0.2423793744982632
81,-0.2763617294738988
82,-0.4095511318547746
83,0.5749849341700023
84,-0.043642196114346915
85,-0.06455988716317271
86,0.33294032987888156
87,0.11592629852714222
88,0.058764011169354376
89,0.47549497018402437
90,0.6208282573891595
91,-0.07696142380906108
92,0.1724630702194116
93,-0.17398476846098826
94,-0.23574753575898588
95,0.398367420686462
96,0.16033172464625925
97,-0.7971881853053083
98,-0.18263819366293588
99,-0.1499698912484005
100,-0.3762576573517785
101,0.28773263655432857
102,-0.14580514980912945
103,-0.3433171686590609
104,-0.025202304849193054
105,-0.41763943591868635
106,0.30227994886832904
107,0.025332444930942243
108,-0.02736020097947066
109,0.09062523028259477
110,0.1848329702614745
111,-0.0014233674555653854
112,-0.06753288604041766
113,0.4324846409497979
114,0.3718911620546452
115,0.09861263797162753
116,-0.3496038536613051
117,-0.1828632362355107
118,-0.8799022069982183
119,-0.6298811987384993
120,0.04103287730204617
121,0.4015638324979446
122,0.051094340000978684
123,0.0549760402428331
124,-0.9195102694818087
125,0.5490041755261496
126,0.36256501424727877
127,0.5260832386392812
128,-0.38625960812168236
129,0.3083553761603726
130,0.17554134129207902
131,-0.02340324918324622
132,-0.1360981108947174
133,-0.4721652825633116
134,-0.029148434654834996
135,-0.005927202929545997
136,0.13283423660347368
137,0.7594086641923325
138,-0.28173331629131687
139,0.172875599685063
140,0.5710972849019061
141,-0.6322738982967459
142,-0.19416340873116766
143,-0.1873571828990424
144,-0.34346776580616056
145,-0.8088528324887322
146,-0.16659991848791142
147,0.0059270462987522305
148,0.1253360002772706
149,0.03314018180084277
150,-0.136595786058281
151,-0.48931942016024477
152,-0.5922100106274244
153,-0.5514521990794321
154,0.48258671899910405
155,-0.21366154246715427
156,-0.19639442435287893
157,0.7061777082719383
158,-0.27143445264064636
159,-0.45139016350531835
160,0.0827596951562325
161,0.08544625271718129
162,-0.11580923219318208
163,0.9329871571697521
164,0.0027843449088047713
165,-0.18833287277178645
166,-0.36180536117028467
167,0.4904892407183744
168,0.17708773930508262
169,0.3156222663081132
170,-0.31990164889907763
171,-0.1385954964873197
172,-0.24829468152349896
173,0.007456463113395909
174,-0.5391195410960665
175,0.39636707914347663
176,-0.7593962519985465
177,-0.2921229247263399
178,0.7254978889174434
179,-0.058256890836955906
180,-0.2733208824708112
181,-0.09675713779121775
182,0.48878226075761944
183,0.14911598105497412
184,0.11184143656602055
185,-0.006718545046653039
186,-0.504209727660124
187,-0.018682290077581265
188,0.5270604597594324
189,0.5120179807965072
190,-0.014717626204132403
191,0.06556397195448418
192,0.3200035835563467
193,0.22813611318719515
194,0.1358469300150821
195,0.7471163898630544
196,0.43754223889702054
197,-0.06489575462384124
198,0.45647265732137154
199,-0.362190263680511
200,-0.0580224381094577
201,0.3573693716712802
202,0.26602653620254846
203,-0.4253362251687723
204,0.16402716744667886
205,-0.04252076252060313
206,0.18256883946190453
207,-0.3375483554267902
208,-0.29044091360956137
209,0.23936281516796964
210,-0.05755170124163934
211,0.20033378873367197
212,0.3397514710490193
213,-0.006193340346918419
214,-0.22146285185975023
215,-0.029252285345069906
216,0.15216073119468432
217,0.3928126302915778
218,0.12441779282922867
219,-0.04198411311225877
220,0.16162601382369995
221,-0.5451765387777511
222,0.35423001983818214
223,-0.35657128080662076
224,-0.5181662270789738
225,0.22235117052411493
226,0.6642907513984089
227,-0.41398392326969785
228,0.14919287325180924
229,-0.2870395055993284
230,0.18978931418849976
231,0.4177953808431935
232,0.17955075115045635
233,-0.3715802583471366
234,-0.5648083574832512
235,-0.5658559796090697
236,-0.12033408501062068
