Dimension,Weight
0,-0.022632034554240756
1,-0.45097533229700876
2,0.028217488246272023
3,0.41891359794499755
4,0.18913944756659098
5,0.12433610477612868
6,0.33998277907004193
7,0.1600343338388499
8,0.7226331505680909
9,0.0023995745710801777
10,0.2934495968915073
11,0.2566577269704471
12,0.07267133960596371
13,-0.13491076676880331
14,-0.13397400909719284
15,0.22749909610655075
16,-0.02158072657172928
17,0.6608524322444936
18,-0.1703723433784577
19,0.19037520149458925
20,0.09446486069929301
21,0.29988728054322206
22,-0.0796653092832173
23,0.3456565097901484
24,0.19353504693293294
25,-0.16306092985475834
26,-0.018959538714315237
27,-0.5398976745723165
28,-0.19538556035041252
29,-0.19166886271501662
30,-0.012969420798146647
31,-0.33961922853975235
32,-0.41051958011711087
33,-0.4186971304143202
34,-0.20630076185685775
35,0.04205567178419314
36,0.09697096539638522
37,0.287456865929736
38,-0.007370771721192636
39,0.06771800101780297
40,-0.37446517210103325
41,-0.2930658367654931
42,-0.3888560516811186
43,-0.27618767115277276
44,-0.6070131470198116
45,0.09839040036872006
46,0.016466444847243973
47,-0.0493853634177836
48,-0.1361771034409099
49,-0.09546409357107054
50,0.1630509500740865
51,-0.5311360527598233
52,0.25040996597155446
53,0.4487523333849204
54,0.47237401342695357
55,-0.05432655186965842
56,0.28321717129383167
57,-0.4629600393805172
58,-0.008077986046256562
59,0.2556384975670162
60,0.3122041344167188
61,-0.013646936346394451
62,0.06774846647017407
63,0.007011853577226224
64,-0.026840648852754348
65,-0.1536042896385971
66,-0.241563339874078
67,-0.3045173204917844
68,0.9614230527761445
69,-0.31869232622085125
70,0.2716299872452974
71,0.4446821490867673
72,0.09675539266518593
73,-0.2254316868649345
74,-0.2536062156677537
75,0.568569040385823
76,-0.07205144709847984
77,-0.40705832637085876
78,0.04940776995693354
79,0.14597352401956482
80,0.7014829604012602
81,0.06919870418734116
82,0.06767589249837672
83,0.27439794636890613
84,0.6365011806092646
85,0.21398764542185228
86,-0.00791408090770143
87,0.4081842367469295
88,-0.34335952841321504
89,-0.7091875905134618
90,0.04427125066757072
91,0.204384828877941
92,-0.3609630224628128
93,0.5664699205679136
94,-0.259820982939054
95,-0.3754014913824876
96,0.4358842104175059
97,0.14489648865972288
98,-0.32471013161636897
99,0.045707836743426634
100,0.02535705295126252
101,-0.6684868610068899
102,0.6336487527922322
103,-0.622693985287655
104,0.2685015031580958
105,-0.16155236777073378
106,-0.19528782747010745
107,-0.2334591842000901
108,-0.10345667775556776
109,0.379243232034326
110,-0.14899208409377285
111,0.6729623939567296
112,0.9025031202893986
113,0.4120257691677166
114,-0.6460141502170172
115,0.2073244517056114
116,0.35724973820910016
117,-0.4588249432024328
118,0.09166463681049618
119,0.062297022737746406
120,0.743948178806212
121,-0.1866620619437568
122,0.8543624098094553
123,-0.010220090841045637
124,-0.6190335390776509
125,0.057059644666101715
126,0.36697242980097866
127,0.1280755193323936
128,-0.5988344959499935
129,0.20865959489389735
130,-0.5742004994332007
131,0.43841097729669504
132,0.5045782216386302
133,0.23952345656292134
134,0.047846670286461924
135,0.4930431710692798
136,-0.18475050653101951
137,0.17197585851700928
138,0.43305432139979866
139,-0.21077990117415796
140,-0.5621489628449807
141,-0.3275590760741399
142,1.0349559525844825
143,-0.2879456031441864
144,0.33810186747884746
145,-0.0009329525767448379
146,0.05837671137912557
147,-0.14839607618670617
148,-0.21165966055938534
149,0.21520948012575372
150,0.40358974141882215
151,0.3963582321380667
152,-0.31412053107149307
153,0.15611534707324928
154,-0.14456019638655507
155,0.2216252037406235
156,0.26971760227688907
157,0.23294734211806506
158,0.08862885294004094
159,-0.09587751289966073
160,-0.1604447799294066
161,0.6923759305064462
162,-0.7204568683732523
163,-0.8229139907569955
164,0.1422242331036682
165,-0.1517966768111435
166,-0.036776617587900115
167,-0.06142740644911698
168,-0.15108152143315448
169,0.30442596657034604
170,0.6459994408759072
171,0.16559669149667902
172,-0.31567136900931214
173,0.8215486682213853
174,0.13123644171410925
175,0.17283518225415673
176,-0.43525835351868836
177,-0.27708719617552435
178,0.6589924889038127
179,0.8755423921408768
180,-0.6297429828675906
181,0.11148018516816902
182,0.07565008086252123
183,-0.32142036830764653
184,0.08083623945003093
185,-0.09710325165993362
186,-0.3257671927746484
187,-0.7578355593380449
188,-0.4210224111971968
189,0.07267735828991467
190,0.9943489428737042
191,0.32824382938626867
192,0.6370871328308997
193,0.10833593270757243
194,-0.5521645066266404
195,-0.22106042871289347
196,0.6422403182539818
197,0.07863897403504731
198,0.48468589644481797
199,-0.06876169828266222
200,-0.18833275990873583
201,0.35294392710031686
202,-0.5306520184906744
203,-0.22863806385752186
204,0.42213249523449986
205,-0.6350046929907058
206,0.09096140242804944
207,-0.4432626956418172
208,0.522649832495595
209,-0.2975945921469795
210,-0.16250131990917435
211,-0.1362984612316204
212,-0.33985831060018773
213,-0.0831939957771684
214,0.08788514892259833
215,0.08909487274794031
216,0.030938197087714808
217,-0.33730394248964246
218,0.24490784596344617
219,-0.2226773647904596
220,-0.2236125427889606
221,-0.02797572373204883
222,-0.2112911931710308
223,-0.3619507502722067
224,0.4350146486524549
225,0.2685465989761548
226,-0.28060183944545364
227,0.5458940374193094
228,-0.11910195207090246
229,-0.5161772870165566
230,-0.017197713902253872
231,0.3147780767413503
232,0.054407685827043875
233,-0.21115546601675225
234,0.20068088914175755
235,-0.04227545528374754
236,-0.4878304673410271
237,0.22243981257799206
238,0.16090940498901157
239,0.3076994135508124
240,-0.22374725000403808
241,-0.18056879901132247
242,-0.4528828148547459
243,-0.16241195960751315
244,0.08169549732159145
245,-0.15305566725240294
246,0.4936795049093171
247,0.5270418949981714
248,0.2609824658750502
249,0.30908761224403913
250,0.42357524334929697
251,0.06795999315014226
252,0.20653178792721694
253,-0.5572916460060338
254,0.7189900428398068
255,0.07073722713523037
256,-0.44105015408020726
257,-0.010043605656918114
258,-0.06814369435129775
259,0.38969602168341083
260,-0.021797443936076827
261,0.23233365078936205
262,-0.4119573813485279
263,0.28259615003347255
264,-0.7047206204221378
265,-0.8003327503226907
266,0.5215445837279982
267,0.061117030755764336
268,0.16941867685975626
269,0.08144080725675544
270,0.24645816216889282
271,0.13636001405126985
272,-0.6632954930447869
273,0.8060290676177176
274,-0.26853327405062366
275,0.08441896366068012
276,0.2011851624338271
277,-0.19887664118179685
278,-0.5050027328378683
279,0.07185539316975352
280,0.28396703694673275
281,0.7311002922061041
282,0.7530626300222589
283,0.07992918618581439
284,-0.5997486377861853
285,-0.1331139814044692
286,0.9799373782757786
287,-0.8775785632410156
288,0.7466442232510722
289,-0.6240203324579626
290,-0.2042482482877114
291,-0.33033762870246763
292,-0.028977361075624132
293,-0.22966939494146493
294,-0.8133232515362789
295,-0.032942459301347676
296,0.3641343565718325
297,-0.20538701847793805
298,-0.11342722730366471
299,-0.2857314029868809
300,-0.4637106421563167
301,-0.30127261324675453
302,0.49688231218514806
303,-0.21516528402583937
304,0.03637225616171317
305,-0.05055008152582644
306,0.002895212971215236
307,-0.5598781043516271
308,-0.4664802728512413
309,0.35973624241133284
310,0.25763943945812734
311,0.2427909074918568
312,-0.47843987639346475
313,0.9012105244129585
314,-0.1503754394552929
315,-0.2910553211951443
316,-0.1978775816443531
317,0.4762356565559796
318,0.04845613628194769
319,-0.3004873647530106
320,-0.5846431805339822
321,-0.29713360914466164
322,-0.17944199321009416
323,-0.15051601409404564
324,0.07884764492620153
325,-0.38510185673767716
326,-0.18857773963605712
327,-0.1987780066053775
328,-0.1898960323290985
329,-0.33908326817203904
