Dimension,Mutual_Information
1,0.01498623163779731
2,0.02839484507412148
3,0.0013331754613253792
4,0.006345538386392353
5,0.008500673744642577
6,0.0035778222077062975
7,0.0030468208619409895
8,0.019121406433658214
9,0.004924531548392473
10,0.019037026922018953
11,0.008087142185391076
12,0.04419687664564942
13,0.010679648079276786
14,0.027690739137548194
15,0.010980850045379735
16,0.09090275876793645
17,0.04016135819138151
18,0.0034255500010064925
19,0.0062601685064959875
20,0.00252484430802135
21,0.011574253017409268
22,0.003916879507174224
23,0.007915271424881111
24,0.011296610259383284
25,0.01692589800319396
26,0.04402806942434455
27,0.019743672692953858
28,0.0189736817799424
29,0.058354912338986285
30,0.008434889374820086
31,0.043495126648990474
32,0.020146415954556803
33,0.002154935984273708
34,0.004373773926738066
35,0.04061251912681408
36,0.0034238968597005907
37,0.016224982200523617
38,0.025113360524422958
39,0.008747893741348371
40,0.0023094775684656607
41,0.027714796608488308
42,0.008471732520859553
43,0.0381877423535689
44,0.012117742259891505
45,0.003164399823609094
46,0.002525853726342501
47,0.003698077311480162
48,0.014423038350306748
49,0.014622368626842248
50,0.0032514942011884415
51,0.012393424058974568
52,0.00479754640142626
53,0.003090087300334658
54,0.01048025413676467
55,0.005507557275755566
56,0.005013338582624476
57,0.019756966532264254
58,0.019470821906534173
59,0.007676473155188705
60,0.005660540408589938
61,0.04547496280455921
62,0.007054543474038076
63,0.051305492001361905
64,0.021628348140643454
65,0.0053945349468139045
66,0.011374957272460455
67,0.0023662082793132404
68,0.008497685465024813
69,0.004069437417160336
70,0.028913632063193515
71,0.009052478495722978
72,0.0019171110570964582
73,0.014727126532544278
74,0.014143570080743316
75,0.060102038821109066
76,0.0072719809813911115
77,0.04359928983314592
78,0.01059627461852889
79,0.005933924971520142
80,0.0036544413358035248
81,0.002596005502703431
82,0.016101362101269133
83,0.02312382431712725
84,0.008580161896894069
85,0.003236985696377002
86,0.03543278733540447
87,0.004208815248138369
88,0.005354598948141269
89,0.007670769580168428
90,0.0029868446749251524
91,0.002758621866604048
92,0.010046939708500631
93,0.015204947303248832
94,0.014687110463511656
95,0.02254658180110545
96,0.015178441592669421
97,0.0029708158022535777
98,0.013671049023385236
99,0.006468856813476691
100,0.029922962285372758
101,0.019645563425936922
102,0.0030844754279570463
103,0.004379302870351674
104,0.005762735514122812
105,0.02975804156799109
106,0.004557567876508918
107,0.01345888266067153
108,0.02865716557204892
109,0.002085588755589389
110,0.009801855429682309
111,0.030915169624702143
112,0.027659446231412678
113,0.0020741340320882384
114,0.05160053973777483
115,0.031056083734991413
116,0.0015470785979685084
117,0.022168074142090828
118,0.01531476384009229
119,0.003402331802917734
120,0.02676991107964733
121,0.0049484452919150365
122,0.006379402329968829
123,0.010671565683220273
124,0.008741228823911186
125,0.009253279762544815
126,0.003881677397676267
127,0.021812096705516225
128,0.004366520371033598
129,0.003993417767320699
130,0.0059024715794086455
131,0.016987519409064504
132,0.004562935261074895
133,0.029736982051771978
134,0.03036151470877669
135,0.01120206422269842
136,0.027479375625360257
137,0.016817680355743256
138,0.0034837655806593463
139,0.006967503402012097
140,0.07094819030532724
141,0.04496862286841926
142,0.011057953259294283
143,0.004367155012962386
144,0.013152484318318454
145,0.06643570383454583
146,0.03361683403457747
147,0.0036736636949341243
148,0.023500725309771757
149,0.0057997652505759265
