dimension,kl_divergence
467,0.15877123002820798
180,0.05101786658626301
683,0.04083161526923582
144,0.009709677245473721
390,0.018814845599401334
142,0.09729314839648182
585,0.06042718628034073
400,0.04618268696646278
319,0.1369971359940165
123,0.10646245390397868
265,0.022547484020433058
121,0.01179404663815103
135,0.010978497598564521
385,0.050777566295854434
601,0.01586232048248077
331,0.01932087822842751
222,0.03392457293964199
669,0.023612488794596105
273,0.015050464504322056
602,0.04135612759975409
469,0.12158586973518772
308,0.03300804499939602
301,0.01365197704979079
732,0.011051094673284901
109,0.0847688141109851
324,0.04685658582002173
134,0.13391058500695022
306,0.19511403688418094
153,0.12638430739667153
276,0.003573883025691157
742,0.008589034932540584
376,0.026057367753063995
633,0.024507906411475586
239,0.011124355212413723
695,0.021676709785012023
607,0.08072806613771795
423,0.004448488542498319
720,0.0634864362191394
182,0.023849639941411968
172,0.013660486519168642
377,0.010319109298054062
463,0.004549518875381925
501,0.021172159301749486
27,0.06349214821438848
300,0.006845837609885215
575,0.029362156249673848
341,0.013420695574808194
480,0.020224768635814353
329,0.012172827718595524
356,0.017349038608957392
246,0.04692405323520884
187,0.016950946376315168
404,0.01242689107704861
430,0.011396666179168617
240,0.031361918056496824
472,0.024316680087916247
397,0.029406132875454086
459,0.05969886174188669
670,0.11088773200782616
325,0.039986179294577845
542,0.009212069870708868
592,0.06681214459786494
64,0.017386392417893595
613,0.1257100012520956
262,0.17543218798561191
678,0.1407685111079497
237,0.028182073730946475
427,0.013231580778125742
499,0.0347784436314429
612,0.014957660333556966
294,0.10280099531144574
0,0.004179637829445743
435,0.03989797119693124
173,0.02517769577435399
112,0.020848384918956964
103,0.06987207782008036
597,0.11624210939480716
677,0.04656519577206807
318,0.08818186705621602
102,0.022540173208773367
464,0.02150690100059738
432,0.0656208590694002
420,0.025086924017324964
233,0.08820519744214214
684,0.012444386124321088
411,0.04680248086624528
694,0.07815921995256608
381,0.02840524799734952
230,0.008413928488424646
279,0.045877629655244334
92,0.013861838041510834
561,0.031196785044048343
735,0.14491476371133863
762,0.13518951259335457
626,0.13972707726037234
258,0.0389199939112368
65,0.022593940356402956
340,0.06109019620834628
94,0.09408635051582846
417,0.04917221905704038
8,0.12969301801732058
582,0.021353865148572678
93,0.15470454478603307
667,0.1576091606960009
636,0.10580242671297904
205,0.09826998682516135
26,0.0724560146197615
767,0.03346002403045545
703,0.014586156693392586
731,0.24920021145913562
648,0.04417048519995168
753,0.0417117613961377
100,0.15838119275597243
315,0.014162013709958458
715,0.013011797180730962
576,0.022630119028385298
28,0.024281775307030233
63,0.014712368694134052
574,0.029459343572179116
617,0.07333258801500507
555,0.025549356378294714
502,0.32812452469919867
434,0.027948329246155527
457,0.3383987838310992
517,0.01921753399161478
20,0.11803580064953947
608,0.06641020772163694
526,0.04362330275796148
527,0.0195595673775517
625,0.03318326307651566
125,0.05709695735947288
747,0.11639052929920478
212,0.03689180595333818
131,0.05187597711846107
76,0.24373970551888827
399,0.31830584601435724
741,0.09685679616448746
754,0.01098094192938446
691,0.060272820154764505
228,0.09341734816068861
360,0.011832766726371157
58,0.03921386886116067
179,0.3962105595092277
157,0.04206112555091201
693,0.4455284010772531
455,0.03660579294405482
380,0.03362812128377674
587,0.01572521760079404
9,0.01810748619100004
652,0.021518367096279266
688,0.08732922723251581
104,0.029474557570303667
323,0.022408780765158433
596,0.23636993406194473
428,0.015154002396304695
496,0.010775260236717165
686,0.007785392939004502
483,0.11055411156822381
313,0.07187886398248873
70,0.034470612324801135
375,0.01735115848079462
188,0.08613676852689936
336,0.00990539718553408
638,0.026003840059121836
766,0.030804875238265257
554,0.014876688178564109
252,0.02505011603403083
105,0.0489829816615284
5,0.006101772836594981
136,0.04872306775471663
421,0.026006590309596216
332,0.024124770265170393
644,0.20238298612503777
579,0.15848377944164158
98,0.002816976988503924
425,0.00698665027191837
139,0.029861635749814874
358,0.00946511980645782
383,0.08470820654543512
737,0.11084985118994743
692,0.5921974521345992
743,0.021408887111976256
264,0.20282875427181077
413,0.06825270741934661
424,0.03538983691719384
447,0.005500129690617393
687,0.015098742765933015
503,0.18403475537383418
362,0.10168810510598916
366,0.07503485806531066
666,0.04945449368160543
581,0.020689168202949137
387,0.016333981369933
379,0.018818835865193426
440,0.02417939217161971
83,0.06047901069430034
78,0.04735277688788095
302,0.009493960906237223
150,0.08493382864795114
658,0.05034067030257211
620,0.07970095790083612
161,0.016242159327107417
406,0.054100168125199175
663,0.017449342913215767
198,0.05444695471364258
24,0.13410239632282175
178,0.025485098524437134
283,0.06594534886973577
266,0.07299839782930574
373,0.012694935478579143
256,0.009102359167361074
453,0.027454576963308396
635,0.11713247785403491
593,0.0528166849619
489,0.019846954394506948
573,0.06522310093510605
566,0.0188105330791086
245,0.018283201705125394
653,0.06546369019663802
479,0.014198714502355369
333,0.011310515328667128
394,0.026480151285180983
35,0.2795377092704006
200,0.01888447868874781
450,0.03962130791483268
672,0.05025128281927972
481,0.019824529599099968
734,0.01887320075968253
278,0.11228560593126348
321,0.007113672977796238
414,0.1453765853160019
86,0.03877138818964736
388,0.014115817944053236
514,0.15313547323344373
299,0.059165027987689904
641,0.014525148926964344
631,0.038467701552701045
189,0.17199302106261685
547,0.015311609956523463
649,0.21372763228976033
484,0.18291856099966558
477,0.017163811013893335
119,0.017393509763603158
208,0.024935330357876026
452,0.025787116144253105
535,0.08163004845921425
106,0.18414698906444707
378,0.05898721357526761
158,0.03908214998932801
510,0.013172524515118604
320,0.04247523994579733
662,0.06143563390331429
583,0.09827392511258994
350,0.028774024727090827
466,0.006613972986660585
697,0.008739650209773476
261,0.08298293773811898
75,0.04667935523858163
705,0.14179148063147465
292,0.017726723311104985
531,0.045123001009489024
448,0.06988879823014764
474,0.17376611341942202
522,0.008772977168608986
492,0.09120926877631434
286,0.3330055793844026
371,0.08379122396850053
368,0.010505793191627569
487,0.022655090437443924
183,0.005470311806298318
470,0.029529102791255177
439,0.06568170389812222
712,0.020249509217103966
61,0.2735529085663181
443,0.029267209246201766
126,0.05849083652412789
433,0.2329142319566656
438,0.05899610479663591
498,0.07887918290374475
207,0.14514538025868529
287,0.06296247133958159
580,0.01932510400899931
370,0.04574322498228027
271,0.08420432184709191
600,0.00637741873805575
81,0.0206996547678442
218,0.06871181473144741
215,0.06590276755311637
482,0.020843245395158045
643,0.018206970615886168
591,0.05553613764908123
532,0.014574488269289398
43,0.0697884825276971
37,0.0327146587232602
280,0.16355464478405712
346,0.019616795546012165
622,0.059886057981329954
733,0.006979911966360381
537,0.01747836386836392
707,0.076457782254977
251,0.1950586239758825
97,0.2668442403684313
639,0.08745623836258616
195,0.055082631885200156
6,0.03960057641248158
138,0.018764863456010666
345,0.24129286355320434
513,0.02973985333581958
296,0.2672029464322327
57,0.034673377001857734
546,0.04446410022965259
752,0.021113759033417005
234,0.0287804870525889
277,0.10288281158219643
247,0.01308453455835143
588,0.12841422166272828
275,0.025451488902536193
758,0.043694461116790144
357,0.15503815692413858
553,0.3409132406538104
606,0.07131161045281244
726,0.07842327660971718
130,0.015875089149174015
515,0.10507850057638003
458,0.24559525580535052
718,0.17591255924740232
290,0.018481182040534914
757,0.02126763242460577
521,0.021973385953746018
556,0.18648177809153976
303,0.0245456982037193
204,0.2934473081766896
202,0.09581194605208114
568,0.08128529175475613
497,0.01362998684981965
679,0.011015600564828226
407,0.1014576098344465
740,0.01710494208537068
213,0.02007144160744645
507,0.020121665881887425
656,0.1398785861064628
410,0.18832122572952079
488,0.0028206741176513
133,0.017270389331987778
401,0.006969954643831344
1,0.06002810937030936
504,0.06253103294244966
13,0.012443811493943678
530,0.006900187559996538
199,0.04590086570016591
225,0.07088007004981439
456,0.036828732876660296
609,0.027887337006735895
190,0.048849600713882224
590,0.028329334463457922
627,0.033136573467184724
751,0.185349507179226
99,0.05770583029854131
167,0.09300647577211739
654,0.048547237331945506
353,0.11093220831506105
476,0.03329682271986471
169,0.0898919886483892
408,0.01243001610303608
359,0.01899582461204328
698,0.026997390361448787
418,0.08981463379413167
196,0.04302424129733642
50,0.06862552920827933
25,0.021243798171446962
85,0.0657496541885831
257,0.06869519928671038
77,0.03496861661420489
7,0.08364153853144156
534,0.022106528763187073
349,0.10240057807127481
89,0.22636357779958832
282,0.201097565091807
569,0.07225185968405982
468,0.08863980966788769
260,0.10724941006028203
310,0.1467795101168895
685,0.03274120759865405
110,0.09255826038793602
689,0.0411733401523922
317,0.2959573590252911
127,0.03451343146156829
367,0.08891411753379368
645,0.07792312986532908
518,0.013489167096757019
520,0.400815364986793
461,0.030310188272233855
250,0.019493669132898447
543,0.013120305986546597
640,0.0808239590668753
143,0.01082749750805627
111,0.016831279721581605
528,0.17991577336715006
19,0.025164169839650023
384,0.11603463347266862
524,0.3694232912268547
2,0.05161603161283233
728,0.03533994638839347
59,0.03214009212536006
72,0.18398577394903978
224,0.025293753012384148
304,0.08593591685748872
616,0.05318189633412572
141,0.048714160747670425
529,0.0338725594386824
248,0.0521274500479431
491,0.15006909559370366
95,0.013454013071080606
615,0.0909028214279212
231,0.07841607338592907
509,0.011050295954556083
236,0.013429191488531724
577,0.13797962293428928
445,0.04758505497568226
599,0.03531383285612856
744,0.1536278802404667
696,0.09657582992670671
628,0.012750621698080476
132,0.2062754266063358
351,0.0906652825778796
431,0.0934559145698629
567,0.014568980580787674
145,0.17124461421848663
442,0.10457929422694665
586,0.01948516287708421
184,0.18353578452644803
402,0.03681496816029742
419,0.15394708187606412
372,0.06636374923069147
68,0.12329994187264433
309,0.1585312330444379
386,0.029515643483643942
159,0.01494747200087568
655,0.06634704436196487
16,0.0670702038572122
409,0.0883587781003285
564,0.017362947853920844
146,0.03567661025083925
494,0.06675946807733597
107,0.008092254498237248
675,0.03801318776174048
361,0.01756351367371645
129,0.09064223266661013
355,0.06899798191300899
21,0.019628918335597077
382,0.0794417903263755
293,0.010638655330174962
710,0.07266059336845446
403,0.08251056082459904
54,0.018456978629054054
682,0.10847801659611085
91,0.04981152403034815
748,0.12242483495192392
525,0.0559021730252596
164,0.17657505105264173
565,0.011079409928354636
391,0.0424853264547145
722,0.02287953774732369
589,0.19723889143495
176,0.15463104839424516
307,0.015709672320068754
730,0.07080411598665598
717,0.6038217446489673
270,0.045679606594481705
436,0.2681318681910235
151,0.06799814439007443
118,0.015101437868614554
56,0.1819822834334803
45,0.007072133793645998
274,0.06892863093134012
614,0.01443195534867809
756,0.04879214997747714
312,0.07359155286340194
253,0.01216527479796332
87,0.08154566204957876
354,0.18669661555157346
630,0.07896860489933533
66,0.06508023467834159
122,0.10295012840868614
519,0.07399056510141096
352,0.018811382773378807
211,0.02730380650192406
486,0.06827826375819432
739,0.05194392181017955
365,0.08208649840221657
221,0.018256340497717502
664,0.039045201571590055
713,0.06880221478065077
31,0.006558598879087036
604,0.03353459585867886
170,0.0067315020225352075
163,0.10358578855408324
244,0.05376715328678749
729,0.06618858631114574
120,0.1639972657807711
206,0.004920271552436358
512,0.1955367068017223
316,0.12352119511437937
405,0.08994927997267785
73,0.050947388377492554
398,0.010111484411761412
82,0.014727338248181305
166,0.052669913450814766
724,0.006798321986401682
711,0.03852384892744049
243,0.07186173742705475
750,0.02149787354866225
330,0.02546473081055303
647,0.0600129711642672
32,0.07729082160213015
736,0.056955847159252206
55,0.01148005805599591
116,0.1220631176005733
194,0.04282740164244609
171,0.027890402843333214
560,0.04251024148009192
700,0.05528939128236736
704,0.06880572827177955
38,0.004967189456945095
541,0.0409495349940564
17,0.030817629710692972
558,0.11937006204185392
681,0.11868536414310295
462,0.0414748900450014
268,0.03920754394569437
115,0.05069518433186694
699,0.06957777798817077
763,0.06409510157311407
96,0.014743118383661616
544,0.04596127246917679
723,0.07247381137750751
10,0.014033374261839204
79,0.06197214960480604
152,0.020085861889138596
746,0.014319804519068696
374,0.010567689493683013
595,0.023624185733501647
328,0.17589536114560475
714,0.04216961933266545
559,0.022570925845542943
34,0.01502080508900114
149,0.05966724299723087
80,0.07494796901953399
511,0.009181321934415452
660,0.008855987702863497
181,0.01905957952410579
101,0.006060211833211877
327,0.003334691871321745
369,0.0574885213924339
42,0.09900463076761559
311,0.12391395654081887
708,0.05518453232484817
74,0.009366386549686247
288,0.02341217288794254
706,0.021727192075707485
637,0.02403634291590953
285,0.14488568771992963
191,0.007657668134839216
721,0.007102312669112282
634,0.03382836711505126
629,0.030388260596144308
272,0.08202002574628221
47,0.03665972723667094
665,0.05388969714724814
339,0.04571312978292859
538,0.011996243545499805
338,0.008943127210457912
214,0.010754090793969063
226,0.08207399587707341
449,0.12544180560184137
295,0.18943594484639642
128,0.126798363702199
749,0.03806429374687845
392,0.011684525874834779
429,0.0947888331993156
709,0.06578737638414416
702,0.08899609585879188
281,0.13655197041216877
