Dimension,Weight
0,-0.19264023196900734
1,-0.1766567270072473
2,-0.31963006512585274
3,-0.3960355838131145
4,0.14916369603677843
5,-0.061613133230070574
6,-0.04308191646026028
7,0.23805648419890246
8,-0.1844000939610603
9,0.3250992967104196
10,0.2630498248930844
11,0.29979881298287553
12,0.03842763617469956
13,-0.04272122303054545
14,-0.0667746528768659
15,-0.017868436036864232
16,-0.05434082497064624
17,0.17261482577091805
18,-0.3234535355849195
19,0.40466527940707825
20,0.2787785432305947
21,-0.1346503594180128
22,0.3784668502830281
23,-0.1251100831028107
24,0.1450500375747328
25,-0.15668678535328973
26,0.23965596675134224
27,-0.2833250381464258
28,0.29918772810278516
29,0.05585886815423376
30,-0.04120720191170047
31,-0.323894645959962
32,0.4337308178838876
33,0.17812928725878768
34,0.24298236669241358
35,-0.09976390405121575
36,0.501963644525645
37,0.23020324531485226
38,0.07172272016114925
39,-0.28958252020030356
40,-0.49129250802418556
41,-0.22832213064894197
42,0.18701251094660962
43,0.20176352552090795
44,0.25763278197504763
45,0.05927254245155553
46,-0.26747565049937516
47,0.07822723730351827
48,-0.19741878487515202
49,0.4108010160991354
50,-0.5647887138054454
51,0.22340848183060483
52,-0.322394506590511
53,-0.2047794492308418
54,-0.2962630959444228
55,-0.0424996929681346
56,-0.2503923372300548
57,0.11060736671637268
58,0.08400272377728225
59,0.38439975192498765
60,-0.2459942312015734
61,-0.17368138251885065
62,-0.11287396199343777
63,-0.03166239582344711
64,0.2670241287194328
65,0.07183841970761375
66,0.01973975095663395
67,-0.002579340738780833
68,0.4019010356813387
69,0.36449901406216817
70,-0.43075624512104416
71,-0.37605998316259864
72,0.1549109466374462
73,-0.29562691078612274
74,-0.6808364618016541
75,0.12674216947109535
76,0.1586623586919544
77,-0.16868821156001923
78,-0.01370165142962085
79,-0.0628582383184378
80,0.23844147026413584
81,0.1678249110814014
82,-0.38603666150227944
83,-0.014945067729152443
84,-0.0630289127644749
85,-0.5578811830737591
86,-0.46953580204676226
87,0.06467374455789454
88,0.06954576585072433
89,0.5869010778817625
90,-0.1107556161963585
91,-0.4157815102648959
92,-0.12627841803118872
93,-0.20129911205004586
94,0.31907125664975705
95,0.12872225797829034
96,0.4105779438657113
97,-0.39226131715620116
98,0.23077170629787525
99,-0.5133865166830942
100,-0.6092068306972138
101,-0.33340195270321954
102,-0.2953838335138254
103,0.32111772836170926
104,0.07141501327919329
105,0.19766132866398198
106,-0.1706310927758722
107,0.05160373818597576
108,0.007331615191073003
109,-0.0179428905052154
110,0.3091487796827796
111,-0.27622126078701137
112,0.04585422199354729
113,-0.43084238294927135
114,-0.3169344774165313
115,-0.15700291339688852
116,0.2786530801650378
117,0.007055537516454483
118,0.012693872905613008
119,-0.4893340389481615
120,-0.11698749183614854
121,-0.0001003639975221022
122,0.035551358982353405
123,-0.4741508393578033
124,-0.2748753036209041
125,0.031486769597000974
126,-0.37219738804510494
127,0.4932219024509252
128,-0.22040020873858346
129,0.00014901243111144918
130,-0.4271825519763755
131,-0.05521061642036161
132,0.13583298600815508
133,0.4649271983362953
134,0.7789614851183819
135,-0.09794826699743854
136,-0.49398988361270096
137,-0.14431375921532325
138,-0.4285972112876603
139,-0.18448973372307934
140,0.32616971649963933
141,0.3734033055615251
142,0.1847573872162846
143,-0.16109464026782172
144,0.2941685625490669
145,-0.2088758120973437
146,0.06226332850925417
147,-0.04801479275117742
148,0.6993353106821535
149,0.14040479961041724
150,-0.2786094614158179
151,0.3008416109658163
152,-0.396155525417569
153,-0.5191317921287478
154,0.0017875970343961592
155,-0.3813275582829711
156,0.45175895775255903
157,0.05700056419274054
158,-0.6999291264441939
159,0.5558060308235269
160,-0.048507671764514496
161,-0.2060816603915215
162,0.1688365033582124
163,0.12286474678260241
164,-0.3272082622961354
165,-0.19975923119880076
166,0.13633758958403105
167,0.29595113095316594
168,-0.10266089373331196
169,0.07273249228750951
170,-0.24682405762295534
171,-0.000510513759724966
172,0.1297203650921505
173,-0.1394243885764912
174,0.03415723055268762
175,0.28919995256789505
176,-0.26013115281734184
177,0.17979095815432053
178,0.016119253054352956
179,-0.16303745354189264
180,-0.14370897068044622
181,0.4519562764542624
182,-0.16084967703543498
183,0.1886548350125962
184,0.14667983082973868
185,0.3019067418816164
186,-0.36589437359757965
