Dimension,Mean_Sentence1,Std_Sentence1,Mean_Sentence2,Std_Sentence2
319,0.043736623267858994,0.25042180573594813,0.05142810769314701,0.2510808384885958
320,-0.27193731031469986,0.2169321447104137,-0.2719841590991211,0.2199235913597782
321,0.2776873131816502,0.22598613024094064,0.2760573148780118,0.21812874217338146
322,0.3405684580064095,0.20597810188147744,0.3357805200708832,0.20592755574924554
323,0.31248926311032976,0.19511600489681913,0.3102753838690307,0.1955353999680946
324,-0.012623595908030017,0.23584083911189604,-0.013120933366464005,0.21504726985058656
325,0.14497412840571003,0.24135584229523394,0.1362457309102912,0.23427615343738117
326,-0.2471099195878742,0.22618259657520368,-0.2542632056470097,0.22543425672014872
327,-0.16600994967011226,0.22317924885116738,-0.1703705942612268,0.21546479517089565
328,0.3247095647784432,0.2236707895371001,0.3098111232414098,0.22250545315109385
329,-0.11055723991875399,0.1996860144301917,-0.11669636106176598,0.20255551789877146
330,-0.311019442929406,0.24157098601206484,-0.30287082190017783,0.24199181480846196
331,-0.012049216453662016,0.1995937864952646,-0.0008792008909179979,0.19783954223013647
332,-0.34636671988032,0.21179493335018623,-0.34529869019666565,0.19749823119286253
333,0.4399988764851091,0.21526047253970207,0.4378499162099708,0.20954088341099134
334,0.3297501810959099,0.2744328921126085,0.31262042850593075,0.276606799006694
335,-0.1299103225424761,0.23186060988102145,-0.13961076544432616,0.23478495156461177
336,0.15782874440601607,0.23240876140998318,0.14888593635804612,0.23769125050936882
337,-0.3965151709421058,0.20958510816585374,-0.3890700098669498,0.2043205304070712
338,-0.028787531367811772,0.2099619153737019,-0.017026425863350014,0.2099839607567517
339,-0.1868619332858398,0.2261305040104224,-0.19015579072831484,0.22239688962272688
340,-0.23681917263557706,0.19874825984958175,-0.2282655393528931,0.1963879385971268
341,0.16107112834561094,0.2162570113945284,0.16717952926797183,0.21261135193195613
342,0.020617795896999986,0.21255450399409634,0.016327478725831977,0.20404031023234512
343,0.10193281961527585,0.2111652153835471,0.10162141714899005,0.204725693490635
344,-0.10036462486957698,0.2083427913813448,-0.10753533618253536,0.2233360362479573
345,-0.024963315589654,0.207028650579555,-0.025537865991805016,0.21127752503314418
346,-0.08504042562824436,0.21230689152360388,-0.07648736271939607,0.20553072294363106
347,0.20898910198252083,0.23305971406749756,0.21654240252496218,0.22945737126930854
348,-0.056993807996374705,0.23810644773187234,-0.05458992490201001,0.2339898142748959
349,-0.13729354107238093,0.21901376207082068,-0.135327500956988,0.2159979772775767
350,-0.08023138804162896,0.24639700057494174,-0.06805726236279597,0.24683939540584937
351,0.05500733145777677,0.22523354771208046,0.05518375554089482,0.22560790324245403
352,0.09682355661924999,0.21627408556717148,0.09259411345220296,0.21905999118582603
353,0.7015098083082716,0.2462530387905799,0.6978269936972104,0.24362830193268797
354,0.06818513611717603,0.21690695812840036,0.05083731739286999,0.2163393596859621
355,-0.12510577386355098,0.21651686119353727,-0.11157551734670865,0.2100416557137243
356,-0.3269138698790243,0.2597572972615406,-0.335235228196047,0.26038528802546773
357,0.007870059432387002,0.19907856958393563,0.02058019645280398,0.19628479535902582
358,0.27470384142538895,0.22420606119046166,0.28444229552419215,0.22213895016157295
359,0.23186263763079373,0.2021668233215503,0.23560167411503624,0.19569306813325396
360,0.02008143141333788,0.19662145102346812,0.0034799145335199988,0.20123704335712592
361,0.06663273520345785,0.24983673607671653,0.060870091926892994,0.23602503139592768
362,-0.07291021578660431,0.2200462982289607,-0.07606798746685295,0.22233883209836472
363,-0.23823611150651186,0.2224241317354662,-0.22409523905518974,0.22119935617244113
364,-0.17523302578223443,0.21801861249240592,-0.16989937221078377,0.21913696613298037
365,0.3648984308852824,0.21258377029595077,0.36037613030096416,0.21468251966917923
366,0.2302103232678197,0.2178620919237374,0.23962674385704014,0.21299913112278854
367,-0.1615435088852309,0.21107575216005306,-0.16403778631974839,0.21009223856814394
368,-0.22830519489915016,0.21319492394694584,-0.22952858014448388,0.2095478358189585
369,0.17829563240723206,0.1925677802937674,0.17972749906127194,0.19703303819293908
370,-0.33081730312323687,0.22205864351269672,-0.32593398674630997,0.21948990909481977
371,-0.2135989232577093,0.1877384646740598,-0.19993998531898022,0.19753891261969497
372,0.19282648703603888,0.21993069290251335,0.20267647127653302,0.2169545443977086
373,-0.0022893009296569987,0.2655332469907559,0.0019075528848170012,0.2588847515804117
374,-0.20415868404876078,0.23097851283975895,-0.1855478776342141,0.23161865751717792
375,-0.19392190150215796,0.225246225566373,-0.18107448021612277,0.21508387244588065
376,-0.10947338049428208,0.2223867454859405,-0.1033850535462298,0.22260556819575386
377,-0.03360439075511601,0.208452768368135,-0.03995085130831911,0.20738575150053998
378,0.1686169312890855,0.21608604974293497,0.16896345697267987,0.21197056806706788
379,0.02846813232421502,0.2157107720345006,0.02683612161022,0.20775842297279706
380,0.12205778061479293,0.24295580769396674,0.11198461992274102,0.2427891613986058
381,-0.34301036709713995,0.2161607388755039,-0.3315913344252023,0.21825670293592048
382,-1.0023243766639998,0.18574525761188723,-0.9904931983209999,0.185894204860369
383,-0.2741675292803089,0.21503845501624058,-0.2707826454387705,0.21448454836820746
384,-0.14249977631153374,0.2254185465777911,-0.13955470446340423,0.23382773156186035
385,0.019673710663527005,0.21444023652668628,0.019110169399926002,0.21303253914739215
386,-0.07999495574603302,0.21844273609480616,-0.08720477050898298,0.21507659918334668
387,0.2924365488007802,0.19218718806344023,0.2864956482889067,0.19574232735600552
388,-0.18725178973731993,0.21856108455938628,-0.18600452603170647,0.21724749236484614
389,-0.022243044663785436,0.22687864021934007,-0.01643942389478831,0.2293093340099474
390,-0.3314400395992299,0.2028468605803338,-0.33799233675983736,0.2078218526566557
391,0.024333511760768974,0.21583041994017235,0.03119716988553198,0.2312969022839816
392,0.030670825660912976,0.24944499332047615,0.03262544342203698,0.24018567613984304
393,0.11597304618816098,0.19315280871700297,0.12802324886091415,0.1835209948189298
394,-0.237808951823015,0.3184499184710012,-0.2407273674122936,0.315904458627585
395,0.08391909318034185,0.23507003452816894,0.09366934213553993,0.23387007918595515
396,-0.067274683417345,0.2441542336875403,-0.06664823832192701,0.24603803554828185
397,-0.163800451693544,0.21851990107012267,-0.1579903700167909,0.2200358866872828
398,-0.3286581296752052,0.2426655700153839,-0.33422867617820007,0.24130488681551407
399,0.17667891819824996,0.22495370474884857,0.181399849033942,0.21500511397988187
400,0.29454578199544545,0.2363262647073627,0.2771125463170698,0.23532348471914782
401,0.21697387681836905,0.21825955472110514,0.22222537755611801,0.21152370429035142
402,0.25367715805885693,0.2107216747677538,0.25462203254239996,0.2059534662117888
403,0.027989440003305915,0.2363032667908608,0.027115579320994003,0.23174011736697275
404,-0.008859219102743997,0.2143997122040801,0.00012631834170227853,0.22385003059600903
405,0.22495334688443233,0.19233100303635473,0.22433202719629575,0.18645788793518553
406,-0.35806458128530255,0.215212769768499,-0.35244677238663963,0.22440319913981652
407,0.16574219547164998,0.19132850575799712,0.16597954730580633,0.19171245186607735
408,-0.0066758854173699,0.2019454913588367,-0.01948911362415741,0.21045167607995927
409,-0.2022280650079678,0.27693437872008075,-0.2075757149535609,0.2763642655958
410,-0.1667944623862553,0.23864661316432562,-0.17290063513455112,0.22637232610166083
411,0.3529239111716022,0.23540388674413923,0.36139469656950995,0.24222469479412465
412,0.26582525064723606,0.2364012972408031,0.2777076732864594,0.23371927037866116
413,0.11570369301077792,0.20829953563677334,0.10856912123464808,0.19830686268319755
414,0.10268972385199385,0.2018983852822199,0.11319243700870216,0.19524435339078755
415,-0.5058889104939598,0.2107697892023164,-0.4914530831285133,0.2177216890511949
416,0.0029632170177497984,0.21701362478316738,-0.013687144311678303,0.21672165881051983
417,-0.06572115422776399,0.2121470044146502,-0.057616093409495,0.20642945862443232
418,0.12916345476762708,0.19528918513430416,0.12325782467236206,0.19323971412182794
419,0.1997676461721479,0.22467314560123144,0.20106869330479682,0.21847569716945284
420,-0.5292103211453495,0.25434191907674875,-0.5253510573857499,0.26267326080708303
421,0.5448931160162999,0.23454820863286446,0.5422650246047405,0.23739581976410595
422,-0.07424702225090826,0.23473099444392967,-0.06519487894581898,0.23471609203029928
423,-0.04532078609270081,0.21426894601067584,-0.037548702771304766,0.2144480340718562
424,-0.12054738054209845,0.2400836166800436,-0.13551556739402312,0.23135492328305732
425,0.3947451134826,0.256329902323535,0.38415553664617047,0.255354154464968
426,0.48327074315772967,0.25189106566603825,0.47854497628307985,0.272014047935408
427,-0.10387707470034692,0.18327591997356618,-0.10885849896906191,0.17768575142840246
428,0.1849608990355052,0.1994847903877624,0.17887491874053307,0.19602980937585335
429,0.254460573712791,0.21345266365086346,0.2566788266418098,0.2141213827906139
430,0.44365758805052385,0.21660010287132467,0.4281173241359177,0.21187782094772625
431,-0.18669916358303398,0.20596217774001552,-0.1650459262246114,0.19776047247588902
432,-0.06915963171577592,0.26072063472952245,-0.06478516491449607,0.2614390665365852
433,-0.2092234648399673,0.29785497627452195,-0.21114407763105708,0.29352005442308743
