Dimension,Mutual_Information
1,0.0064556345423080405
2,0.04810499896623739
3,0.046847878853184415
4,0.01727933329271788
5,0.010305112396688958
6,0.013560619385819893
7,0.01790152979247711
8,0.003658926693451574
9,0.014237059127390046
10,0.005908807939249812
11,0.009033164021694918
12,0.0037388836520032206
13,0.03305865602464457
14,0.015207299259102162
15,0.008615052179588585
16,0.021473566724027913
17,0.0025566215702658088
18,0.008245695486189718
19,0.028038378719576477
20,0.016330981118324976
21,0.006690838068865106
22,0.01975647327630791
23,0.004371325068697217
24,0.012126625246922871
25,0.005786325786204687
26,0.009687676366920188
27,0.03672068790641777
28,0.01761328086717643
29,0.0022759137673056466
30,0.006743619912448338
31,0.0018672963224815246
32,0.004442908879353655
33,0.0191298437638801
34,0.008225063703818071
35,0.005246731293323946
36,0.005738925751417566
37,0.028611295516272436
38,0.005910688581997135
39,0.051738945634328674
40,0.013712785746150556
41,0.07170435991710393
42,0.014286084787090297
43,0.04108977546228812
44,0.019178557334452777
45,0.04012643457254387
46,0.06339429225049716
47,0.0709948651701439
48,0.007771853977565392
49,0.009000696515674998
50,0.01025247206743856
51,0.008172862881155991
52,0.019630097001126272
53,0.048719689946430576
54,0.01231707739284834
55,0.003134623897887011
56,0.02068188765328411
57,0.05458656954448659
58,0.004057295705123913
59,0.005399195822671753
60,0.01233300915344248
61,0.020423023703514502
62,0.018018802446050267
63,0.05849988148845324
64,0.02497671460089907
65,0.03352391732988996
66,0.01945883363991243
67,0.012207197294486084
68,0.04005668598169904
69,0.016675426972374223
70,0.010115643930432842
71,0.005929203936932102
72,0.007212428046434814
73,0.02749373688391394
74,0.010617807281672796
75,0.082893506141857
76,0.03540811029932661
77,0.028816896482818592
78,0.008854154155766956
79,0.02252142652587559
80,0.010442304030940465
81,0.004014601671338734
82,0.006740703165568927
83,0.0179960414636035
84,0.03553889615350651
85,0.011035520183930584
86,0.04497216501503214
87,0.007521037013035314
88,0.03133905287044529
89,0.002845871079765132
90,0.013444257378715123
91,0.005653740466971917
92,0.003263198840552088
93,0.06808686266950902
94,0.009765104391994066
95,0.03100187762530867
96,0.017114197431695836
97,0.11446532627177995
98,0.028848989265145168
99,0.03541457741867426
100,0.07787412538906305
101,0.008810960488003262
102,0.005444121466391359
103,0.054666135714753754
104,0.06484228333771093
105,0.014092412567258968
106,0.059541948601043504
107,0.005888158757831739
108,0.03169458875868041
109,0.0020098632838242824
110,0.00789051711011076
111,0.012917374849041076
112,0.01712770610698102
113,0.01997823305910148
114,0.06893976202030873
115,0.041866164488584705
116,0.015586521888661898
117,0.003536364506214775
118,0.023295385845689125
119,0.008348056053427665
120,0.02878674576349812
121,0.061641554565698406
122,0.008473382493025323
123,0.008854375700374832
124,0.011007253473100477
125,0.007503423317897738
126,0.01839329275500968
127,0.023713825017015924
128,0.02515294555210803
129,0.01025792191640406
130,0.04343870028962019
131,0.0023079149467409225
132,0.051173887364846016
133,0.017506822929145772
134,0.014192517445872944
135,0.01458517407600201
136,0.00801643065256312
137,0.01675606446927006
138,0.014964463571340582
139,0.030494243330580838
140,0.017288663042207573
141,0.010879498385059937
142,0.01717616223571667
143,0.030460394508326348
144,0.04929979804223563
145,0.008849644418720144
146,0.006399202183421819
147,0.03489567975138995
148,0.010163897639356122
149,0.01990458173222938
150,0.004623617058855271
151,0.04664123676462006
152,0.006056762122101954
153,0.013913660494129239
154,0.03942583553340919
155,0.009050516690476622
156,0.007720277103246754
157,0.0021751322421232275
158,0.05387902691447667
159,0.004697466153823625
160,0.0013687269762689344
161,0.014437451472481273
162,0.008132759907511652
163,0.07380084143158047
164,0.010402458860467985
165,0.027266755051304936
166,0.004690142051410658
167,0.00585142974228061
168,0.0006665908755410714
169,0.01859234396817245
170,0.0044182119681459645
171,0.0032767953898977724
172,0.03530296713635864
173,0.005821653453910718
174,0.023999877329225025
175,0.003547976476990504
176,0.01105243908159114
177,0.03326204822363186
178,0.004428462765060058
179,0.024045666553442868
180,0.058531508123347696
181,0.029252783313876478
182,0.0024569198503795672
183,0.06011030365156247
184,0.04607278795010807
185,0.026480707209349204
186,0.011478202247565723
187,0.014210397777738866
188,0.014543847301206954
189,0.011642070526955296
190,0.00417950094734703
191,0.06923262481198666
192,0.04602368166853376
193,0.028075511891165257
194,0.020345713094661926
195,0.013034935880304653
196,0.03852016727741397
197,0.02721350710018649
198,0.03307959512765674
199,0.013251470420094509
200,0.009485811384150347
201,0.0020274484387719153
202,0.009773603420844807
203,0.005054364920840208
204,0.038894387754389546
205,0.009066754884214108
206,0.022417844453703414
207,0.041157609348979884
208,0.003985529404238393
209,0.03802236057072592
210,0.008676729706146226
211,0.04322669725098948
212,0.03558438389901379
213,0.037018198582511486
214,0.01922426873273906
215,0.01366656831273081
216,0.013086477546941012
217,0.011097465099025282
218,0.009857070619603045
219,0.0025470859566387376
220,0.007088148502906828
221,0.011784219642726697
222,0.007382472442946146
223,0.008532910380384846
224,0.00990402896904704
225,0.017043678462742788
226,0.03977765844177626
227,0.005818706062319372
228,0.02050426001550116
229,0.002964156502653213
230,0.027477727817323057
231,0.047544804289265954
232,0.01606211882070556
233,0.007756537392124889
234,0.009774873328529839
235,0.0037081704388009715
236,0.023339831501572907
237,0.013018520463585273
238,0.021844874353219183
239,0.013523577246399222
240,0.007320277493547312
241,0.020818594787561935
242,0.011206768592858157
243,0.02444414210437234
244,0.004798400224800013
245,0.002127601642622316
246,0.005747142486903776
247,0.006686672885712695
248,0.02644281053259586
249,0.01713110441123287
250,0.03091321064264911
251,0.0045247544666888115
252,0.007572698154289527
253,0.011238252452666693
254,0.022426868498037197
255,0.0037410736569723694
256,0.03320898865609446
257,0.0070377888079211845
258,0.011129768857232387
259,0.013240652800553886
260,0.02840768888811713
261,0.003853925499265602
262,0.016844013975132043
263,0.010575438364556981
264,0.011975517276054405
265,0.007706771712780239
266,0.01213497064494446
267,0.008307793569190251
268,0.03248949128081271
269,0.008913842894553624
270,0.017874739374722233
271,0.011898629299991338
272,0.018272610673447036
273,0.021506547749044355
274,0.008977760127752655
275,0.05773285172996285
276,0.012214582709592296
277,0.026021222025738804
278,0.006392844782134387
279,0.004762036244578542
280,0.003576377539653418
281,0.05496771955406128
282,0.008497009770856503
283,0.021141153991931623
284,0.004588924826047773
285,0.03566151325006095
286,0.009706879917030446
287,0.056353378794289595
288,0.016704585403616502
289,0.026372607314194642
290,0.00603842677078621
291,0.02268498760458191
292,0.039646620583227855
293,0.004491421251377463
294,0.04268895438341213
295,0.021243099330495063
296,0.026606162968421325
297,0.016869858277690407
298,0.02986222784184702
299,0.011843588871948411
300,0.003049282758411174
301,0.027733188432577806
302,0.004399457607867897
303,0.038701750944862626
304,0.10364424684932504
305,0.08165824838990401
306,0.012176581957201595
307,0.0027222410581997022
308,0.00830153275353964
309,0.010895516621565023
310,0.003411353813030447
311,0.017612133398460777
312,0.046818283383594374
313,0.005255611128576386
314,0.047978517279389093
315,0.024971577705244948
316,0.004712824243348172
317,0.014105103701397732
318,0.014702558096889189
319,0.014385313446439589
320,0.012868007188134488
321,0.008241093474518145
322,0.016706477036893076
323,0.010192302321393815
324,0.0020160411946613037
325,0.009637089340906714
326,0.013140527934586692
327,0.0035414581077766664
328,0.017836320368582438
329,0.0028742325523499965
330,0.03400776395411164
331,0.011892889256209056
332,0.04350362331908485
333,0.005347068999553721
334,0.018401544035896993
335,0.023423389175539426
336,0.004045317826335312
337,0.005907585155508661
338,0.05440998112557252
339,0.010736826053762402
340,0.028386110018979123
341,0.012949845562203403
342,0.005681070621444233
343,0.00922666010366615
344,0.007390849844713797
345,0.04218490883395054
346,0.002675385211029495
347,0.022808506044847514
348,0.05531652181556881
349,0.10645268146930477
350,0.049157650151088444
351,0.0037820013325624412
352,0.04749065939268899
353,0.02788269409572977
354,0.014202168016078882
355,0.008872189966217296
356,0.03856752764426934
357,0.03442898009907687
358,0.03174149560953101
359,0.004951524343534281
360,0.005972889329563351
361,0.003464095080818845
362,0.005800264100478812
363,0.01722638474566792
364,0.006851284474271156
365,0.004245131429530681
366,0.006263735427688093
367,0.0737555037304949
368,0.008677387904902807
369,0.011525454793476282
370,0.005298789579505907
371,0.09026884121443468
372,0.009456830171714876
373,0.0046824936673016335
374,0.035678805984771675
375,0.013095543563391203
376,0.011004253557636491
377,0.02500596300945146
378,0.02769650629386581
379,0.021016664138042894
380,0.007373844998325239
381,0.01231624516044675
382,0.013179393019316275
383,0.016957384584686923
384,0.011892518694659786
385,0.0068640656821261845
386,0.009801695238894785
387,0.006771976538027684
388,0.0667859800069374
389,0.026893820538384273
390,0.006104804298768855
391,0.016349321322328046
392,0.035911150040936465
393,0.0051187333980795766
394,0.039896590766113585
395,0.007466704814779367
396,0.004197950194801174
397,0.007035011471224413
398,0.06689976494837709
399,0.008856604981233425
400,0.016942902170158175
401,0.011673417109089694
402,0.11963416355769393
403,0.003577746433088023
404,0.007132855908989029
405,0.024448973119373184
406,0.01417537413169815
407,0.017812057499147514
408,0.09884571775019457
409,0.0019245919972281852
410,0.061007196787665544
411,0.019304312711466237
412,0.008122562834023954
413,0.01355020517321174
414,0.011391284070185671
415,0.007118629660189522
416,0.02704872611131571
417,0.02625993681088916
418,0.01220753320045255
419,0.02069268225768446
420,0.0029728514381303288
421,0.0025479363205242866
422,0.004880027606392105
423,0.019650977231706446
424,0.03871314269483649
425,0.0043009592435669305
426,0.043879909177263816
427,0.029345592035487256
428,0.01512765315700449
429,0.012438489499005452
430,0.009455074291796615
431,0.005887929623810446
432,0.15334409229884746
433,0.014398774087806203
434,0.027498779510264797
435,0.013081794739788648
436,0.011540309860785032
437,0.020570162617097307
438,0.008531248369708526
439,0.00906657905134539
440,0.003025725998695959
441,0.02358411128603779
442,0.003042921045771847
443,0.017428713282469525
444,0.03853709859202256
445,0.026398313394056266
446,0.009916598203856132
447,0.005601022898435996
448,0.05641161565831421
449,0.010585338480579444
450,0.03202231948134539
451,0.009087130143044526
452,0.008770272043091547
453,0.029108691505023584
454,0.02204735036359494
455,0.024599189247662363
456,0.09960554674712506
457,0.029029050878178142
458,0.013222491121547782
459,0.016064093115561444
460,0.03516730239348062
461,0.0582641993345342
462,0.14162630641574472
463,0.014487693203278027
464,0.030492473258471424
465,0.005137494211797176
466,0.007165127491844598
467,0.016461591802453976
468,0.022636326825459456
469,0.015243739204925506
470,0.013633355547721084
471,0.008450670961992889
472,0.03849902076915688
473,0.04426100452972571
474,0.009115922996439214
475,0.033805425794514975
476,0.006415096812334008
477,0.0044063410822607185
478,0.027861151508235114
479,0.024354877697363893
480,0.007973558652759387
481,0.0038958395188584335
482,0.07079709396237775
483,0.006485403664415683
484,0.006375373743357941
485,0.008647758294090209
486,0.0108278326755935
487,0.013603025718987326
488,0.02545895913406248
489,0.01764931960999428
490,0.05276123887510648
491,0.01093680146265421
492,0.0055792902611279185
493,0.007707689064387428
494,0.008114503023031981
495,0.006652763033073904
496,0.020932503112745783
497,0.00482436241169603
498,0.007604616170793131
499,0.005097687413881287
500,0.00649181603707371
501,0.15239291732330126
502,0.021280345927486823
503,0.009244924551963789
504,0.022042466975026494
505,0.008929410000951148
506,0.08318703618888883
507,0.030191514785467423
508,0.07053066628402259
509,0.05102517145538867
510,0.00706828430300057
511,0.008989903046128851
512,0.002398727909458824
513,0.011860600041418241
514,0.008361172610273991
515,0.007153989470536274
516,0.006229817896627431
517,0.004125507814277361
518,0.0026615900096210936
519,0.038198141955279055
520,0.004624447168972805
521,0.06076142041278275
522,0.011568967710702545
523,0.011659552554003728
524,0.0023354250482594745
525,0.04050179722684858
526,0.00795906771652672
527,0.009420415028981659
528,0.0266081709557336
529,0.00728677296002808
530,0.008827215980145832
531,0.007636390446812004
532,0.0431318038127691
533,0.013549487031046324
534,0.0062631513709087636
535,0.012570948781409581
536,0.00837946029241033
537,0.038656028997175164
538,0.01743567003509714
539,0.004586832567187414
540,0.013383689843053402
541,0.012500910842056593
542,0.007304853438153437
543,0.023186903465724128
544,0.010777808134362792
545,0.049348726562558065
546,0.04907827307758564
547,0.00988168486799778
548,0.03124688672687302
549,0.018553706496285814
550,0.009110787893696841
551,0.01253240283469153
552,0.020131229395045004
553,0.03548085603119583
554,0.01661461986415489
555,0.010980466935576423
556,0.042892457263892375
557,0.008426320462739036
558,0.0037232672014705856
559,0.004270784339462909
560,0.0152570358919547
561,0.03362777817303174
562,0.019190955809175132
563,0.018308948450852146
564,0.0016682998776640016
565,0.03271633814747935
566,0.025738921363976437
567,0.0379935036154066
568,0.011373227230475257
569,0.0028059413170138862
570,0.01908984590205997
571,0.014292949731416683
572,0.004465380762991723
573,0.0032694337818797085
574,0.005030106880237688
575,0.05159628457475826
576,0.004619872192259273
577,0.025966872500234932
578,0.00980484987654976
579,0.002743515227765737
580,0.014651647150190232
581,0.010477811503222391
582,0.007459631303313834
583,0.005986776243000695
584,0.028349417894300913
585,0.023794877371679214
586,0.023042479311517712
587,0.0039979358675041165
588,0.0028541903227662572
589,0.015564241836135938
590,0.013712703407022846
591,0.002674054902011967
592,0.0031398290388696608
593,0.04786196819296197
594,0.027161637226396147
595,0.10923662716981779
596,0.01256426809855963
597,0.024351391563577872
598,0.004374577028742853
599,0.0033855707673145427
600,0.001415891213564106
601,0.03124813495118208
602,0.003802835716045581
603,0.008911440991022819
604,0.00298288367274417
605,0.007493898979376183
606,0.04940997918518816
607,0.003318656909406588
608,0.026630312410972364
609,0.012091147660606455
610,0.055052989211468784
611,0.006017463444781539
612,0.005199277821027519
613,0.01455949111322958
614,0.05611659272328891
615,0.06842855632582671
616,0.0036663630474783253
617,0.021538835500782727
618,0.007023180728839361
619,0.03569482720768569
620,0.00331679004942844
621,0.009642576960781017
622,0.006451271301875054
623,0.004092188611325036
624,0.1432231150357435
625,0.012724671036720925
626,0.003955145051723528
627,0.008918279206757486
628,0.06850308178454302
629,0.0036804934996831004
630,0.007228466093406279
631,0.00991258525833643
632,0.003746926283390454
633,0.0050950814304708755
634,0.008001300839326868
635,0.015978382060856215
636,0.009495213758465036
637,0.025161618343149568
638,0.009258937052793327
639,0.053451129940368075
640,0.016512130911686816
641,0.006763106630336134
642,0.0037751861581864343
643,0.014968436667938553
644,0.0054914333082204045
645,0.011715349732622081
646,0.049786499360887554
647,0.0193765880385559
648,0.05264684668520013
649,0.005036559089793467
650,0.026259040536437614
651,0.0041862350091773845
652,0.005411935531026223
653,0.0050672839368525666
654,0.007970531022329329
655,0.08227620031305004
656,0.019550261293224853
657,0.019844616617629242
658,0.0021008868368201303
659,0.03873705232307784
660,0.011756469120586359
661,0.01998965463228223
662,0.015902011072016116
663,0.06065652012711373
664,0.03623089369434002
665,0.008735166447548619
666,0.009299029601310883
667,0.005653043016711844
668,0.010134952912290558
669,0.008329876441912985
670,0.005389388929791981
671,0.03571976098505687
672,0.004889236399078255
673,0.01147518586249776
674,0.006784519134630636
675,0.010884660655796428
676,0.041973440388365556
677,0.05333839790536632
678,0.03208045939231488
679,0.011737081944085459
680,0.0025690062476777173
681,0.013451226559752123
682,0.004730000106318445
683,0.023802141017669205
684,0.03544581763739779
685,0.06830307825966686
686,0.004851641747016626
687,0.004954051020278447
688,0.010536836203774873
689,0.007414470186751489
690,0.017161557267981624
691,0.00549662170622988
692,0.011632154543135202
693,0.01665001911035298
694,0.03032580372397046
695,0.00622591106355385
696,0.0043224853636918345
697,0.005904179024559773
698,0.0027655948075213303
699,0.07943823564113912
700,0.005757918455013021
701,0.007016886803107962
702,0.024156857107395506
703,0.01509219046079257
704,0.012244292128838631
705,0.01110981245283512
706,0.05201605124192077
707,0.0719999391480769
708,0.020221351710643466
709,0.019827984097957857
710,0.005090713442235044
711,0.0046844188625711145
712,0.018865017296587183
713,0.0209339715565229
714,0.025478045044731126
715,0.005144785934831376
716,0.08023263651078737
717,0.002573226022119358
718,0.00510823865426379
719,0.019559240557880476
720,0.0011391618988195948
721,0.004781220546184899
722,0.0023121112166616313
723,0.005211557548739941
724,0.00530687233197779
725,0.033404951435591745
726,0.009101561135544679
727,0.02433682712134575
728,0.009017861733084316
729,0.01640057988562891
730,0.04250786250293498
731,0.017158714317538563
732,0.043796280140591455
733,0.007157217238801104
734,0.09945286205358023
735,0.07319561437404101
736,0.006166445544837189
737,0.010020931922827499
738,0.008243856018869296
739,0.004032505782696726
740,0.008892166946717649
741,0.018636177919395126
742,0.005648140047491999
743,0.020844688415980882
744,0.012788260627323932
745,0.05846999909297613
746,0.00818498418437643
747,0.02125458636807081
748,0.007832611927522014
749,0.0052220100855440085
750,0.014451953059803228
751,0.004056072328810605
752,0.050069093047608836
753,0.01775497143808425
754,0.013462107564072213
755,0.01613693716239511
756,0.0039035752957314244
757,0.0085332613017619
758,0.0059062198271283145
759,0.015229916117070363
760,0.03611041069709834
761,0.02583386161634195
762,0.00533134439989414
763,0.009899169885943158
764,0.006576064507273292
765,0.0045270464056863455
766,0.012427231903218185
767,0.0034595032876458473
768,0.0095585476666648
