Dimension,EDI Score
0,0.13446872958448702
1,0.4760799129438236
2,0.6159425961975696
3,0.4223267180014916
4,0.2924830164947053
5,0.20074396495849797
6,0.2782348185611024
7,0.11732461477348807
8,0.429306001744171
9,0.11915037431503187
10,0.1833287054548516
11,0.10328699101981838
12,0.3788858693615701
13,0.25618670309761765
14,0.09476490616030692
15,0.3429734435221165
16,0.1580894591879123
17,0.1061941105595077
18,0.526440743639921
19,0.379071069980358
20,0.16141332866179997
21,0.3922387924151571
22,0.06989849642569176
23,0.24819035381880467
24,0.13881020585160164
25,0.13690609051704247
26,0.4361268340556986
27,0.3240445747097497
28,0.11151326210213011
29,0.18911863977462848
30,0.13350970318759184
31,0.08045248810868325
32,0.33105539816215296
33,0.21003169608112313
34,0.2454764337782096
35,0.22988400644433854
36,0.4845923711526445
37,0.1810091407988036
38,0.5297838678599588
39,0.289566737703829
40,0.5910402644332973
41,0.287875206735866
42,0.6447925591626312
43,0.4406510275989448
44,0.5127897992355236
45,0.5653435565950602
46,0.7361984791292955
47,0.06410477710908108
48,0.13828451894153082
49,0.20617341983008813
50,0.2581539772060609
51,0.359589586272106
52,0.5139308661957077
53,0.19042931946097452
54,0.07445586424937864
55,0.33837278773506274
56,0.5023302657133388
57,0.10119626261325916
58,0.07099955262773698
59,0.23787037298077665
60,0.5034004572206054
61,0.41169902177478385
62,0.47136547970537884
63,0.537780694365426
64,0.44186273013241606
65,0.44001886636097387
66,0.2615385400184035
67,0.44157659861091747
68,0.41489892189286603
69,0.2244831268867144
70,0.1155755425697759
71,0.12133041514094554
72,0.41992590255905987
73,0.24100093466228525
74,0.7398300539079616
75,0.4761288634096615
76,0.5071518007762854
77,0.2155378960564136
78,0.42760792005028053
79,0.2502385744060486
80,0.13901722923650722
81,0.14491322394529862
82,0.36193216074689516
83,0.4890268681552822
84,0.18557263669384338
85,0.5854733036984764
86,0.09933038403149202
87,0.41667165264783596
88,0.08289317825917386
89,0.2962121257864012
90,0.07930381356799417
91,0.08760908985027098
92,0.6239334907469728
93,0.27212926044722596
94,0.4441110015320082
95,0.28809402269365825
96,0.6866604698947523
97,0.39719928112593533
98,0.4807347935906599
99,0.6797012881521548
100,0.1486929210205985
101,0.3509553269089629
102,0.4987231717049208
103,0.6108320012956906
104,0.367475401747773
105,0.46287746972753063
106,0.09702249219916603
107,0.44385889066723627
108,0.1973400311081468
109,0.0624011264726673
110,0.32692093830423063
111,0.4122252949500664
112,0.3574596237037484
113,0.47079309256473306
114,0.5032635543954224
115,0.3404496102079116
116,0.17864153428419652
117,0.49109848490800023
118,0.2065682314205427
119,0.4935937089686836
120,0.5940541065703708
121,0.11828663657663824
122,0.08562277853524335
123,0.2528934286634478
124,0.23661746639949996
125,0.39164035542550824
126,0.43586625369939813
127,0.5441117381729912
128,0.30669841983940727
129,0.40155011016919856
130,0.11481354691696707
131,0.5143704602541329
132,0.33156670202466587
133,0.2684182618960733
134,0.2672356841357635
135,0.27024581872070286
136,0.43473099034033014
137,0.175838081189755
138,0.38796679380829235
139,0.2717815482917922
140,0.298537668062111
141,0.43955460712662464
142,0.466977568310072
143,0.5472494111231231
144,0.15394951819654346
145,0.24631225332559248
146,0.4434226221865392
147,0.16789494775728553
148,0.4027637085035356
149,0.13151322089473463
150,0.42363898560069435
151,0.07091048811043169
152,0.2901441211694372
153,0.4503548371846579
154,0.2595328739112968
155,0.14430496661413353
156,0.12389576140091645
157,0.5048871360141407
158,0.16134883862643695
159,0.12282270308399768
160,0.25891974976859783
161,0.1628579252320017
162,0.5538185541652074
163,0.24584602415559095
164,0.44892467145057063
165,0.13867965989121844
166,0.19026526475912553
167,0.06804591794212692
168,0.48266127283712185
169,0.09900217568846365
170,0.19417206786274496
171,0.5342911357159176
172,0.19626519200523526
173,0.4109677447860561
174,0.2722325146337175
175,0.2818780274117582
176,0.5525460015965231
177,0.13112372896727206
178,0.3255707879522646
179,0.5246077764771885
180,0.2677336437088925
181,0.1558202176495407
182,0.6466430588867448
183,0.5227338399173769
184,0.4826091031530093
185,0.1918516829661816
186,0.24166778402791292
187,0.2946074650787491
188,0.2671842099754763
189,0.07865521245410124
190,0.7270995573397676
191,0.5959451891151268
192,0.5789444822994235
193,0.3663668362390496
194,0.23705360121318417
195,0.6039966863074504
196,0.38476742967452504
197,0.5170163187308545
198,0.2689136689962673
199,0.22149540722612324
200,0.11432040243937897
201,0.27388098902572755
202,0.22860507402513924
203,0.5364775724731992
204,0.1909781182492055
205,0.6021123093636103
206,0.4403284951503903
207,0.10069331961598649
208,0.49256079573271544
209,0.13827022666704583
210,0.499294490646942
211,0.40151024294475
212,0.5274875466514141
213,0.16892260772291612
214,0.28460712540540145
215,0.23594954580655558
216,0.13448071117763072
217,0.19228007131776975
218,0.12533990352190455
219,0.1435705833941286
220,0.2671162732581014
221,0.11640122677258294
222,0.17317015681537054
223,0.1708454725468364
224,0.383411089396367
225,0.5315304636807234
226,0.1498983488780657
227,0.4215232994526741
228,0.0617282381879772
229,0.3893542431764649
230,0.5218071836068952
231,0.3445602116811146
232,0.11127423377314717
233,0.17827536440618463
234,0.12243584906901761
235,0.4624412934631076
236,0.14517343021514914
237,0.41022591019198884
238,0.18981946740833902
239,0.2013549534143181
240,0.40831487189868937
241,0.14159629072207008
242,0.4737649032138047
243,0.14706900777848356
244,0.08531404748519578
245,0.12293878737300247
246,0.23376800910367007
247,0.5058437033463694
248,0.3789866852910996
249,0.3726853972733584
250,0.11968050505632895
251,0.19614007081327878
252,0.21015605362676737
253,0.34657536188610194
254,0.10196213528006272
255,0.49808442006926495
256,0.23687587005891791
257,0.17581586818766382
258,0.2930709640828249
259,0.4342564474273585
260,0.14551288915410815
261,0.3342386990275843
262,0.2555142564388013
263,0.32037029556697666
264,0.20267826758731583
265,0.19414695127613651
266,0.2350481342863265
267,0.4972870843536799
268,0.21442314586827327
269,0.3817111058315976
270,0.3579008584653651
271,0.3631130475397344
272,0.38144043531586164
273,0.06677942878486408
274,0.5107301423906492
275,0.13417108968471422
276,0.3995458607407415
277,0.11276867139890306
278,0.12831682584340004
279,0.11175179828045367
280,0.5321480165002127
281,0.19690364968129648
282,0.3345912379327766
283,0.14443463210595026
284,0.4233005921696194
285,0.22445545317181914
286,0.5414111452218411
287,0.3817064056397101
288,0.41928564639502425
289,0.09004277877476892
290,0.36807295766453707
291,0.47951151125116065
292,0.1221716571051541
293,0.4821798476304215
294,0.3517848504495081
295,0.3119319396611577
296,0.4663269398690302
297,0.47996008022049375
298,0.22703231836245805
299,0.11862804941974434
300,0.2901838127597818
301,0.16660802635690247
302,0.5913158223187922
303,0.5883912001339682
304,0.7258336077011158
305,0.19921266058820128
306,0.09081984965344751
307,0.17924041934917706
308,0.30329828935005926
309,0.1284675434192048
310,0.3529645269932946
311,0.49058238571142115
312,0.19212188306893432
313,0.5067938369380088
314,0.5049209248991038
315,0.14190479291208014
316,0.3191918781067325
