Dimension,Weight
0,0.10527745280462938
1,-0.04062434365628988
2,0.04062026530930816
3,0.13005043354013557
4,0.223871901030988
5,0.0909682162309042
6,0.09932383704032385
7,-0.2185714148598996
8,0.14582626795047623
9,0.19974848674980863
10,0.13114550423499183
11,-0.10529304605222588
12,0.08537831820905178
13,-0.04888648640817853
14,-0.2525752701957468
15,-0.19079455148244312
16,-0.3365999685242468
17,0.0312491901496036
18,0.20242073747064304
19,0.22303445798768576
20,-0.11374574590548932
21,0.21457977513168064
22,-0.015382406770110303
23,-0.08335191293032779
24,0.11339737494138125
25,-0.01301768199731703
26,0.14997523384562358
27,0.25378383029207735
28,0.057844261443220434
29,-0.0742138964127587
30,0.051760673370498195
31,0.2011840503926895
32,0.06987996399623574
33,-0.265380593760515
34,0.12448250010523175
35,0.07729005661974785
36,0.06166512322021875
37,-0.06537621258631833
38,0.025724462668539252
39,0.03514760097812497
40,0.008112394706067108
41,0.03985346184351892
42,0.06500640787578418
43,0.45577898315254656
44,-0.20757668681140096
45,0.031545305486514096
46,0.0041681609180322255
47,0.13715595869955646
48,0.22445090909319998
49,0.04138529561801148
50,0.23284751102302023
51,0.06508867462367035
52,0.02934674171417003
53,0.06626372575423779
54,0.44938815333823845
55,-0.0017887784669360933
56,0.2859108633612167
57,-0.057882901849850565
58,0.019757752449905477
59,-0.024521302203694063
60,-0.5714613668482218
61,0.06384173560090266
62,-0.27601928855512975
63,-0.2730033508970274
64,0.09933141250514538
65,-0.053315568277563
66,0.08192122647544792
67,-0.10520886873637302
68,-0.19731344148389532
69,-0.1996377462367074
70,0.10450173584222076
71,0.3715089131552638
72,-0.1882140686757868
73,0.3575013066578371
74,0.05710639231765248
75,0.0770979027947726
76,0.2256381835005069
77,-0.07695372182736093
78,-0.09206948754669465
79,-0.1259289422016377
80,-0.13540675899492244
81,0.11107267733488285
82,0.1719649223288886
83,-0.20062729862102016
84,0.3173745344629289
85,0.05383708028294353
86,0.024899840591601087
87,0.10173311571386266
88,0.00556616924738185
89,-0.03224711042778975
90,0.05051147851437684
91,-0.23861622087399095
92,-0.020011879232759565
93,-0.16197601852200932
94,0.1327064540356299
95,0.0734215206373351
96,0.07311785422992936
97,0.4726085132140003
98,-0.06991630488615597
99,0.3073963680501389
100,0.10229131231093452
101,-0.42321509462019563
102,0.037475693744625206
103,0.10529554878251307
104,0.15350765926373516
105,-0.05855240526416518
106,-0.00554984046993119
107,0.04869344914673494
108,-0.187988326571951
109,0.03234049264265383
110,-0.20411833677166108
111,0.20029039694528286
112,-0.07526401027553256
113,0.27600591364042876
114,-0.10944174083841213
115,-0.2558121784678108
116,0.014458745480045235
117,0.09589960321911788
118,-0.011943575003890691
119,0.025688406236009043
120,0.37050592995341575
121,-0.08055661117773774
122,0.25068042596460494
123,-0.22512819665567962
124,0.19571022944293845
125,-0.13832850723792028
126,0.14348105167970998
127,-0.08541285970832742
128,0.03372097091727196
129,-0.1452818085250166
130,-0.11128262928690305
131,-0.19383414261798518
132,0.010632770372494497
133,-0.22037985636929527
134,-0.014869433631058755
135,0.04853887479159435
136,-0.14195387491639577
137,0.1565299553233871
138,0.14111761314295607
139,0.02051262704249642
140,-0.2558034765648411
141,-0.03031794598799892
142,0.08584852939460855
143,-0.11682749927660582
144,0.22234667496832258
145,0.09807056200841073
146,0.10629644180017009
147,0.1361790690601678
148,-0.2507770087436693
149,0.13534900203849776
150,-0.005513807447339959
151,0.11252433284114238
152,-0.04280957012522699
153,0.1489065696551855
154,0.043392116168319284
155,0.12346278804070568
156,-0.1689953458324351
157,-0.20821140759141074
158,-0.1972069139654726
159,-0.08122250100843637
160,-0.013952479096958216
161,0.10824961852036986
162,-0.16153327009956475
163,-0.13971363806967652
164,0.19415562957376137
165,0.009373434740394163
166,0.09391524797925156
167,-0.15736660809813943
168,-0.18143907872917975
169,0.17866230080833045
170,0.10223086670491484
171,0.017869937510582024
172,0.06449132028453317
173,-0.24811933882529297
174,0.15077249307564627
175,0.08922970312279375
176,0.3233721901055819
177,-0.02658560119514461
178,0.01234475428018871
179,0.2458022738734671
180,0.17742279245329193
181,0.19173195673207713
182,-0.025539842934571046
