Dimension,EDI Score
0,0.111184712581163
1,0.5249190746408616
2,0.21156676320751952
3,0.23891759108111962
4,0.1501215801155839
5,0.11153038084878444
6,0.1973469153894275
7,0.23703077061658717
8,0.11427842792970974
9,0.36095488106935236
10,0.42602858023283485
11,0.1619752245702436
12,0.5114106408693102
13,0.10885007848789847
14,0.35972895203198446
15,0.24700730064854987
16,0.1652564604926627
17,0.3799755237891059
18,0.15019877791073177
19,0.17731346861310388
20,0.16314791913159196
21,0.1655279284785573
22,0.2575561953416985
23,0.109854025803699
24,0.10150465839664098
25,0.20490072013722788
26,0.26126799028687137
27,0.10951422474212111
28,0.3519844468393398
29,0.06489873503925407
30,0.10564439418153794
31,0.24195333975529493
32,0.20781764992160212
33,0.1807762887106315
34,0.3507065513417834
35,0.1832095660754019
36,0.29261891407188845
37,0.2961726696621773
38,0.12222977219038525
39,0.19772320142186214
40,0.6432576720954398
41,0.2719681175801012
42,0.11356712556646106
43,0.32250963488209583
44,0.18458423156392506
45,0.08049304510489164
46,0.2921205677341352
47,0.17009314883479154
48,0.26559648710094497
49,0.4048357756586909
50,0.3261110711988547
51,0.12911145558851522
52,0.6022506435635726
53,0.14969909511839116
54,0.1551846031325817
55,0.08607229035123742
56,0.19929386047369518
57,0.1824047697829005
58,0.07007258041342644
59,0.19718114449524568
60,0.16757498085891212
61,0.10238510934876939
62,0.13879239774205612
63,0.11903359679855893
64,0.12751838556052775
65,0.06158037903124393
66,0.1418321886611609
67,0.10553146387712696
68,0.20560979861388973
69,0.28332767374985246
70,0.17929109790214465
71,0.2749305833280435
72,0.28445404215755044
73,0.1583606551791414
74,0.7774311237286434
75,0.16577203373165025
76,0.08915969960482623
77,0.3588670710580083
78,0.4840533100230293
79,0.07610555131180811
80,0.17480266738293082
81,0.1392379918438257
82,0.19805345056914114
83,0.09795402343521199
84,0.5094295705272468
85,0.2510430770254263
86,0.4097938822078594
87,0.12978294268299162
88,0.2595070323789933
89,0.29671921141229074
90,0.1615730709343577
91,0.3013739098742727
92,0.19933027515660282
93,0.13777982394829713
94,0.2557228860862568
95,0.15513297094286455
96,0.40616848830175434
97,0.1626296050245338
98,0.228663989320728
99,0.24720534295847857
100,0.5146584412622311
101,0.21282252335998722
102,0.1948096129429098
103,0.21580550990721373
104,0.06024665770493731
105,0.09847111161936956
106,0.16704948378609247
107,0.18131868547274577
108,0.0754628437839801
109,0.0816837837931334
110,0.23085532522301228
111,0.14685778403140834
112,0.04447897947261677
113,0.30931918202530295
114,0.14962180965427452
115,0.32086320472838575
116,0.13562018341640758
117,0.15578648443643156
118,0.06436184073191352
119,0.22128009122109724
120,0.19791339283759476
121,0.22367587216083087
122,0.10996164754007515
123,0.46163374117410627
124,0.12129911655410572
125,0.10740382702559145
126,0.2840688944498784
127,0.37086456160751435
128,0.22993706103448647
129,0.098324219556642
130,0.4363887730569531
131,0.07419703634903765
132,0.12680356116015956
133,0.18468101757975003
134,0.37004702779118975
135,0.10551675420984082
136,0.21623852176826083
137,0.15641858822738514
138,0.679986637432529
139,0.12578930455595505
140,0.14223434215807
141,0.56530049765922
142,0.19320873255474763
143,0.1096533087208891
144,0.5516862656137097
145,0.22737783093084346
146,0.08051248662366922
147,0.10875797020552584
148,0.3824824518988525
149,0.08137099107397666
150,0.1708007409220864
151,0.1568729232644572
152,0.21829911800467577
153,0.3746607088327004
154,0.26667756068618553
155,0.559449549976474
156,0.194991755447942
157,0.07057250163776438
158,0.5195878837579648
159,0.5239412095706651
160,0.08378056828916744
161,0.10200176049338333
162,0.12764474165934314
163,0.21726639815484766
164,0.20514631390173976
165,0.12112265577438461
166,0.1286540764665646
167,0.4672301543094774
168,0.22939750371846268
169,0.0708258000917947
170,0.5289636455604043
171,0.08349203705209665
172,0.10555201499473893
173,0.08674683755706307
174,0.11265756845467761
175,0.17087797140273747
176,0.5122091911113724
177,0.15675253695379301
178,0.2348402762630799
179,0.11838106207732553
180,0.18940802775379734
181,0.2535450803646935
182,0.09454189355176922
183,0.11959253113552111
184,0.20350788056818603
185,0.17533414145484663
186,0.27781010325973676
187,0.14579009164434092
188,0.2555367460631808
189,0.1821216980090842
190,0.06958746971665447
191,0.09856341603823018
192,0.29738924568881975
193,0.39238360357013335
194,0.34807225923277385
195,0.2434660045205867
196,0.12763323478691782
197,0.2838061461110952
198,0.34652794943009735
199,0.24197694789756552
200,0.11222628391308437
201,0.1133027386513169
202,0.1512346248984061
203,0.09708853375231968
204,0.21912836305852199
205,0.0861383252052015
206,0.3285835558560138
207,0.05112768128787751
208,0.18056352122326788
209,0.2630493533231903
210,0.2687744267810661
211,0.0866612649911638
212,0.2117418884506322
213,0.2249161886080474
214,0.11612541613857114
215,0.09676167664967847
216,0.19654668642899492
217,0.36107041985500044
218,0.4840539224168527
219,0.05796969525286388
220,0.3737598298368582
221,0.1728683798978773
222,0.09999026473349348
223,0.5699244781050063
224,0.21977699287227093
225,0.6095165968052633
226,0.18563399604552006
227,0.3171376352213084
228,0.11559623730869306
229,0.3134606000387691
230,0.41373414349419435
231,0.1894011752977869
232,0.07838966029313503
233,0.1563349649388402
234,0.4423518646528973
235,0.06803664431809806
236,0.16488500179988347
237,0.4991662321076484
238,0.06541861702693497
239,0.2121119057760118
240,0.19508359189249103
241,0.3000679504356658
242,0.10189493799901717
243,0.10100713371928877
244,0.23482345292365886
245,0.14547536596570065
246,0.09129128245862256
247,0.15727404419972335
248,0.13393475555561724
249,0.23331932840192654
250,0.17726227556064433
251,0.3072577968728483
252,0.14564372157897848
253,0.060672053362105564
254,0.12756105541659152
255,0.33307368567130785
256,0.07748926842459691
257,0.07123113577944645
258,0.648650860697895
259,0.133498294093646
260,0.13991314752743272
261,0.2094278943589742
262,0.3269347460673891
263,0.09929279658669454
264,0.10797869040271774
265,0.11688335369296601
266,0.19546083025995284
267,0.2679473548911747
268,0.20303668355913254
269,0.08228820146276972
270,0.11064524627783595
271,0.3098471582975866
272,0.10809097343902768
273,0.17065705571918277
274,0.15490845573879966
275,0.15701505335810562
276,0.3134042586072973
277,0.09949975312895473
278,0.062087007330506275
279,0.4749351747279325
280,0.22639563866299747
281,0.16198606796337003
282,0.3383445730984495
283,0.616136165335989
284,0.0734323509395378
285,0.10955436259035939
286,0.439809829257941
287,0.1731233386136563
288,0.13784179417183118
289,0.1536020388920426
290,0.13334157802130028
291,0.16534005971471788
292,0.18565537737980017
293,0.11355708156843333
294,0.34437703374595685
295,0.10810928022814253
296,0.12552529144167748
297,0.5736024493137634
298,0.24430305553997025
299,0.4618866856824713
300,0.17187373178646673
301,0.1505515189975571
302,0.10703303191922366
303,0.11695468264049638
304,0.28918947485765534
305,0.2700249701655597
306,0.06706808405884508
307,0.17570416611507428
308,0.20380324478120476
309,0.22682256049081687
310,0.0981723065332345
311,0.1867371549400481
312,0.20568492699608706
313,0.09432268382692077
314,0.13623073123037993
315,0.125050340255083
316,0.21913571588299413
317,0.4655269880361197
318,0.48641756639423855
319,0.20499403170754468
320,0.2920823689702445
321,0.2617424293623891
322,0.10526639697726377
323,0.09678316516880976
324,0.13226157098244892
325,0.3420072648082866
326,0.41743095986812717
327,0.05692311136178266
328,0.3913252553648272
329,0.1698295286429303
330,0.06961562232492284
331,0.17846870210781843
332,0.06495492401110378
333,0.28519187366335896
334,0.3970694488695624
335,0.3661574993300854
336,0.26316716979923427
337,0.0883864342888567
338,0.2419247772231694
339,0.3689670502786361
340,0.4802895082879456
341,0.1568837188282686
342,0.20335148598550273
343,0.10807535325857301
344,0.2295452415717465
345,0.24286645320589553
346,0.1632328089497432
347,0.4593078493196637
348,0.11213241218335208
349,0.13072777683178463
350,0.20612731731453066
351,0.06505205675034915
352,0.23968611198957163
353,0.15880708890907683
354,0.26462323865899845
355,0.0843899828358201
356,0.054516229523011016
357,0.19435533748404596
358,0.05640409729014983
359,0.3042800201567766
360,0.22064417149920043
361,0.09748863784781973
362,0.2285766329800847
363,0.2185097731401937
364,0.14452013392913804
365,0.1162428860041292
366,0.18702998905466012
367,0.35962832471700995
368,0.18073151889020403
369,0.10152455665494131
370,0.2928673287840987
371,0.21842614169524976
372,0.07237122937945062
373,0.1868913985247212
374,0.5939874342320277
375,0.14468245298616894
376,0.19239824953010912
377,0.1874388579425016
378,0.2766182330015376
379,0.2328954111219468
380,0.14905694053503152
381,0.11747382293916069
382,0.13430766020241658
383,0.1941806731716615
384,0.07232039331155002
385,0.14439807850622746
386,0.08882168853555729
387,0.15712633380224872
388,0.4683940606347087
389,0.08359703443144142
390,0.42838935697543357
391,0.10114420273916344
392,0.20026061014034352
393,0.36434440719323885
394,0.14370204259156621
395,0.22014028491115697
396,0.20714046403334424
397,0.21214225452845803
398,0.4367787167180269
399,0.2095385268577107
400,0.09599476367239759
401,0.45594543186718234
402,0.10468479534586964
403,0.13653844152216055
404,0.20883780750677353
405,0.4418331174797254
406,0.1130396809554366
407,0.12520049698116803
408,0.18801563046842246
409,0.14631729030053597
410,0.23363720338348934
411,0.12609992120931035
412,0.2714376157106818
413,0.10095764693826223
414,0.3221344807132836
415,0.16993497296090412
416,0.11635369334948362
417,0.8063742204560579
418,0.2091220935791453
419,0.17447997534308768
420,0.25300526217816005
421,0.22940205341005204
422,0.09488731151795987
